DeployID,Ptt,DepthSensor,Source,Instr,Date,Duration,Time Offset,Count,LocationQuality,Latitude,Longitude,BadTherm,NumBins,Partial,Depth1,Depth1Error,MinTemp1,MaxTemp1,%Ox1,Discont1,Depth2,Depth2Error,MinTemp2,MaxTemp2,%Ox2,Discont2,Depth3,Depth3Error,MinTemp3,MaxTemp3,%Ox3,Discont3,Depth4,Depth4Error,MinTemp4,MaxTemp4,%Ox4,Discont4,Depth5,Depth5Error,MinTemp5,MaxTemp5,%Ox5,Discont5,Depth6,Depth6Error,MinTemp6,MaxTemp6,%Ox6,Discont6,Depth7,Depth7Error,MinTemp7,MaxTemp7,%Ox7,Discont7,Depth8,Depth8Error,MinTemp8,MaxTemp8,%Ox8,Discont8,Depth9,Depth9Error,MinTemp9,MaxTemp9,%Ox9,Discont9,Depth10,Depth10Error,MinTemp10,MaxTemp10,%Ox10,Discont10,Depth11,Depth11Error,MinTemp11,MaxTemp11,%Ox11,Discont11,Depth12,Depth12Error,MinTemp12,MaxTemp12,%Ox12,Discont12,Depth13,Depth13Error,MinTemp13,MaxTemp13,%Ox13,Discont13,Depth14,Depth14Error,MinTemp14,MaxTemp14,%Ox14,Discont14,Depth15,Depth15Error,MinTemp15,MaxTemp15,%Ox15,Discont15,Depth16,Depth16Error,MinTemp16,MaxTemp16,%Ox16,Discont16,Depth17,Depth17Error,MinTemp17,MaxTemp17,%Ox17,Discont17,Depth18,Depth18Error,MinTemp18,MaxTemp18,%Ox18,Discont18,,,,,
Klaus,225762,0.500000,Transmission,UT,05:02:00 14-Jan-2025,1.7,0.00,1,,,, ,5,,0.00,0.00,10.525,10.575,,,5.00,0.00,10.575,10.625,,,10.00,0.00,10.625,10.675,,,15.00,0.00,10.625,10.675,,,20.00,1.00,10.625,10.675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Klaus,225762,0.500000,Transmission,UT,16:00:00 14-Jan-2025,16.7,0.00,2,,,, ,10,,0.00,0.00,10.875,10.925,,,5.00,0.00,10.875,10.925,,,10.00,0.00,10.875,10.925,,,15.00,0.00,10.875,10.925,,,20.00,0.00,10.875,10.925,,,25.00,0.00,10.875,10.925,,,30.00,0.00,10.875,10.925,,,35.00,0.00,10.875,10.925,,,40.00,0.00,10.875,10.925,,,45.00,0.00,10.875,10.925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Klaus,225762,0.500000,Transmission,UT,17:01:00 14-Jan-2025,16.7,0.00,1,,,, ,10,,0.00,0.00,10.875,10.925,,,5.00,0.00,10.875,10.925,,,10.00,0.00,10.875,10.925,,,15.00,0.00,10.875,10.925,,,20.00,0.00,10.875,10.925,,,25.00,0.00,10.875,10.925,,,30.00,1.00,10.875,10.925,,,35.00,0.00,10.875,10.925,,,40.00,0.00,10.875,10.925,,,45.00,1.00,10.875,10.925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Klaus,225762,0.500000,Transmission,UT,04:11:00 15-Jan-2025,16.7,0.00,1,,,, ,10,,0.00,0.00,10.925,10.975,,,5.00,0.00,10.925,10.975,,,10.00,0.00,10.925,10.975,,,15.00,0.00,10.925,10.975,,,20.00,0.00,10.975,11.025,,,25.00,0.00,10.975,11.025,,,30.00,0.00,10.925,10.975,,,35.00,0.00,10.925,10.975,,,40.00,0.00,10.925,10.975,,,45.00,1.00,10.925,10.975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Klaus,225762,0.500000,Transmission,UT,05:01:00 15-Jan-2025,16.7,0.00,1,,,, ,10,,0.00,0.00,10.975,11.025,,,5.00,1.00,10.975,11.025,,,10.00,0.00,10.975,11.025,,,15.00,0.00,10.975,11.025,,,20.00,0.00,10.975,11.025,,,25.00,0.00,10.975,11.025,,,30.00,0.00,10.975,11.025,,,35.00,0.00,10.975,11.025,,,40.00,0.00,10.975,11.025,,,45.00,0.00,10.975,11.025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Klaus,225762,0.500000,Transmission,UT,16:01:00 15-Jan-2025,1.7,0.00,1,,,, ,7,,0.00,0.00,10.825,10.875,,,5.00,0.00,10.825,10.875,,,10.00,0.00,10.825,10.875,,,15.00,0.00,10.825,10.875,,,20.00,0.00,10.825,10.875,,,25.00,0.00,10.825,10.875,,,30.00,0.00,10.825,10.875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Klaus,225762,0.500000,Transmission,UT,02:00:00 17-Jan-2025,16.7,0.00,1,,,, ,9,,0.00,0.00,10.725,10.775,,,5.00,0.00,10.725,10.775,,,10.00,0.00,10.725,10.775,,,15.00,1.00,10.725,10.775,,,20.00,0.00,10.725,10.775,,,25.00,0.00,10.725,10.775,,,30.00,1.00,10.725,10.775,,,35.00,1.00,10.725,10.775,,,40.00,0.00,10.725,10.775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Klaus,225762,0.500000,Transmission,UT,12:02:00 18-Jan-2025,16.7,0.00,1,,,, ,14,,0.00,0.00,10.975,11.025,,,5.00,1.00,10.975,11.025,,,10.00,0.00,10.975,11.025,,,15.00,0.00,10.975,11.025,,,20.00,0.00,10.975,11.025,,,25.00,0.00,10.975,11.025,,,30.00,0.00,10.975,11.025,,,35.00,0.00,10.975,11.025,,,40.00,0.00,10.975,11.025,,,45.00,0.00,10.975,11.025,,,50.00,0.00,10.975,11.025,,,55.00,0.00,10.975,11.025,,,60.00,1.00,10.975,11.025,,,65.00,0.00,10.975,11.025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Klaus,225762,0.500000,Transmission,UT,10:07:00 20-Jan-2025,1.7,0.00,3,,,, ,10,,0.00,0.00,10.775,10.825,,,5.00,0.00,10.775,10.825,,,10.00,0.00,10.775,10.825,,,15.00,0.00,10.775,10.825,,,20.00,0.00,10.775,10.825,,,25.00,0.00,10.775,10.825,,,30.00,0.00,10.775,10.825,,,35.00,0.00,10.775,10.825,,,40.00,0.00,10.775,10.825,,,45.00,0.00,10.775,10.825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Klaus,225762,0.500000,Transmission,UT,09:00:00 21-Jan-2025,16.7,0.00,1,,,, ,13,,0.00,0.00,10.675,10.725,,,5.00,0.00,10.675,10.725,,,10.00,0.00,10.675,10.725,,,15.00,0.00,10.675,10.725,,,20.00,0.00,10.675,10.725,,,25.00,0.00,10.675,10.725,,,30.00,0.00,10.675,10.725,,,35.00,0.00,10.675,10.725,,,40.00,1.00,10.675,10.725,,,45.00,0.00,10.675,10.725,,,50.00,0.00,10.675,10.725,,,55.00,0.00,10.675,10.725,,,60.00,0.00,10.675,10.725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Klaus,225762,0.500000,Transmission,UT,21:25:00 21-Jan-2025,1.7,0.00,2,,,, ,6,,0.00,0.00,10.475,10.525,,,5.00,0.00,10.475,10.525,,,10.00,0.00,10.475,10.525,,,15.00,0.00,10.475,10.525,,,20.00,0.00,10.525,10.575,,,25.00,0.00,10.525,10.575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Klaus,225762,0.500000,Transmission,UT,07:58:00 23-Jan-2025,16.7,0.00,1,,,, ,10,,0.00,0.00,10.575,10.625,,,5.00,0.00,10.575,10.625,,,10.00,0.00,10.575,10.625,,,15.00,0.00,10.575,10.625,,,20.00,0.00,10.575,10.625,,,25.00,0.00,10.525,10.575,,,30.00,0.00,10.575,10.625,,,35.00,0.00,10.575,10.625,,,40.00,1.00,10.575,10.625,,,45.00,0.00,10.575,10.625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Klaus,225762,0.500000,Transmission,UT,18:03:00 24-Jan-2025,1.7,0.00,1,,,, ,7,,0.00,0.00,10.375,10.425,,,5.00,0.00,10.425,10.475,,,10.00,0.00,10.375,10.425,,,15.00,0.00,10.425,10.475,,,20.00,0.00,10.425,10.475,,,25.00,0.00,10.425,10.475,,,30.00,0.00,10.425,10.475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Klaus,225762,0.500000,Transmission,UT,05:00:00 26-Jan-2025,1.7,0.00,1,,,, ,12,,0.00,0.00,10.525,10.575,,,5.00,0.00,10.525,10.575,,,10.00,0.00,10.525,10.575,,,15.00,0.00,10.525,10.575,,,20.00,0.00,10.525,10.575,,,25.00,0.00,10.525,10.575,,,30.00,0.00,10.525,10.575,,,35.00,0.00,10.525,10.575,,,40.00,0.00,10.525,10.575,,,45.00,0.00,10.525,10.575,,,50.00,0.00,10.525,10.575,,,55.00,0.00,10.525,10.575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Klaus,225762,0.500000,Transmission,UT,16:03:00 26-Jan-2025,16.7,0.00,1,,,, ,10,,0.00,0.00,10.425,10.475,,,5.00,0.00,10.475,10.525,,,10.00,0.00,10.475,10.525,,,15.00,1.00,10.475,10.525,,,20.00,0.00,10.475,10.525,,,25.00,0.00,10.475,10.525,,,30.00,0.00,10.475,10.525,,,35.00,0.00,10.475,10.525,,,40.00,0.00,10.475,10.525,,,45.00,1.00,10.475,10.525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Klaus,225762,0.500000,Transmission,UT,03:00:00 27-Jan-2025,1.7,0.00,1,,,, ,3,,0.00,0.00,10.675,10.725,,,5.00,0.00,10.675,10.725,,,10.00,0.00,10.675,10.725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Klaus,225762,0.500000,Transmission,UT,13:02:00 29-Jan-2025,16.7,0.00,1,,,, ,2,,85.00,0.00,10.875,10.925,,,90.00,1.00,10.875,10.925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Klaus,225762,0.500000,Transmission,UT,12:01:00 30-Jan-2025,16.7,0.00,5,,,, ,18,,0.00,0.00,10.825,10.875,,,5.00,0.00,10.825,10.875,,,10.00,0.00,10.825,10.875,,,15.00,0.00,10.825,10.875,,,20.00,0.00,10.825,10.875,,,25.00,0.00,10.825,10.875,,,30.00,0.00,10.825,10.875,,,35.00,1.00,10.825,10.875,,,40.00,0.00,10.825,10.875,,,45.00,0.00,10.825,10.875,,,50.00,0.00,10.825,10.875,,,55.00,0.00,10.825,10.875,,,60.00,0.00,10.825,10.875,,,65.00,0.00,10.825,10.875,,,70.00,0.00,10.825,10.875,,,75.00,0.00,10.825,10.875,,,80.00,0.00,10.825,10.875,,,85.00,0.00,10.825,10.875,,,,,,,
Klaus,225762,0.500000,Transmission,UT,22:17:00 31-Jan-2025,16.7,-1.00,1,,,, ,17,,0.00,0.00,11.125,11.175,,,5.00,0.00,11.125,11.175,,,10.00,0.00,11.125,11.175,,,15.00,0.00,11.125,11.175,,,20.00,0.00,11.125,11.175,,,25.00,0.00,11.125,11.175,,,30.00,0.00,11.125,11.175,,,35.00,0.00,11.125,11.175,,,40.00,0.00,11.125,11.175,,,45.00,0.00,11.125,11.175,,,50.00,0.00,11.125,11.175,,,55.00,0.00,11.125,11.175,,,60.00,0.00,11.125,11.175,,,65.00,0.00,11.125,11.175,,,70.00,0.00,11.125,11.175,,,75.00,0.00,11.125,11.175,,,80.00,0.00,11.125,11.175,,,,,,,,,,,,,
Klaus,225762,0.500000,Transmission,UT,10:02:00 01-Feb-2025,16.7,-1.00,1,,,, ,1,,85.00,0.00,10.975,11.025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Klaus,225762,0.500000,Transmission,UT,11:00:00 01-Feb-2025,1.7,-1.00,1,,,, ,3,,0.00,0.00,10.925,10.975,,,5.00,0.00,10.925,10.975,,,10.00,0.00,10.925,10.975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Klaus,225762,0.500000,Transmission,UT,19:02:00 04-Feb-2025,16.7,-1.00,1,,,, ,15,,0.00,0.00,10.775,10.825,,,5.00,0.00,10.775,10.825,,,10.00,1.00,10.775,10.825,,,15.00,0.00,10.775,10.825,,,20.00,0.00,10.775,10.825,,,25.00,0.00,10.775,10.825,,,30.00,0.00,10.775,10.825,,,35.00,0.00,10.775,10.825,,,40.00,0.00,10.775,10.825,,,45.00,0.00,10.775,10.825,,,50.00,0.00,10.775,10.825,,,55.00,0.00,10.775,10.825,,,60.00,0.00,10.775,10.825,,,65.00,0.00,10.775,10.825,,,70.00,0.00,10.775,10.825,,,,,,,,,,,,,,,,,,,,,,,,,
Klaus,225762,0.500000,Transmission,UT,17:01:00 05-Feb-2025,16.7,-1.00,1,,,, ,14,,0.00,0.00,10.675,10.725,,,5.00,1.00,10.675,10.725,,,10.00,0.00,10.675,10.725,,,15.00,0.00,10.675,10.725,,,20.00,0.00,10.675,10.725,,,25.00,0.00,10.675,10.725,,,30.00,0.00,10.675,10.725,,,35.00,0.00,10.675,10.725,,,40.00,0.00,10.675,10.725,,,45.00,1.00,10.675,10.725,,,50.00,0.00,10.675,10.725,,,55.00,0.00,10.675,10.725,,,60.00,0.00,10.675,10.725,,,65.00,0.00,10.675,10.725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Klaus,225762,0.500000,Transmission,UT,18:00:00 05-Feb-2025,16.7,-1.00,1,,,, ,14,,0.00,0.00,10.675,10.725,,,5.00,0.00,10.675,10.725,,,10.00,0.00,10.675,10.725,,,15.00,0.00,10.675,10.725,,,20.00,0.00,10.675,10.725,,,25.00,0.00,10.675,10.725,,,30.00,1.00,10.675,10.725,,,35.00,0.00,10.675,10.725,,,40.00,0.00,10.675,10.725,,,45.00,0.00,10.675,10.725,,,50.00,0.00,10.675,10.725,,,55.00,0.00,10.675,10.725,,,60.00,0.00,10.675,10.725,,,65.00,0.00,10.675,10.725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Klaus,225762,0.500000,Transmission,UT,16:02:00 06-Feb-2025,16.7,-1.00,1,,,, ,14,,0.00,0.00,10.725,10.775,,,5.00,0.00,10.725,10.775,,,10.00,0.00,10.725,10.775,,,15.00,0.00,10.725,10.775,,,20.00,1.00,10.725,10.775,,,25.00,0.00,10.725,10.775,,,30.00,1.00,10.725,10.775,,,35.00,0.00,10.725,10.775,,,40.00,0.00,10.725,10.775,,,45.00,0.00,10.725,10.775,,,50.00,0.00,10.725,10.775,,,55.00,0.00,10.725,10.775,,,60.00,0.00,10.725,10.775,,,65.00,0.00,10.725,10.775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Klaus,225762,0.500000,Transmission,UT,04:03:00 07-Feb-2025,16.7,-1.00,1,,,, ,15,,0.00,0.00,10.625,10.675,,,5.00,0.00,10.625,10.675,,,10.00,0.00,10.625,10.675,,,15.00,0.00,10.625,10.675,,,20.00,0.00,10.625,10.675,,,25.00,0.00,10.625,10.675,,,30.00,0.00,10.625,10.675,,,35.00,1.00,10.625,10.675,,,40.00,0.00,10.625,10.675,,,45.00,0.00,10.625,10.675,,,50.00,0.00,10.625,10.675,,,55.00,0.00,10.675,10.725,,,60.00,0.00,10.675,10.725,,,65.00,0.00,10.675,10.725,,,70.00,0.00,10.675,10.725,,,,,,,,,,,,,,,,,,,,,,,,,
Klaus,225762,0.500000,Transmission,UT,12:03:00 10-Feb-2025,16.7,-1.00,1,,,, ,17,,0.00,0.00,10.575,10.625,,,5.00,0.00,10.575,10.625,,,10.00,0.00,10.575,10.625,,,15.00,0.00,10.575,10.625,,,20.00,0.00,10.575,10.625,,,25.00,0.00,10.575,10.625,,,30.00,0.00,10.575,10.625,,,35.00,0.00,10.575,10.625,,,40.00,0.00,10.575,10.625,,,45.00,0.00,10.575,10.625,,,50.00,0.00,10.575,10.625,,,55.00,0.00,10.575,10.625,,,60.00,0.00,10.575,10.625,,,65.00,0.00,10.575,10.625,,,70.00,0.00,10.575,10.625,,,75.00,0.00,10.575,10.625,,,80.00,0.00,10.575,10.625,,,,,,,,,,,,,
Klaus,225762,0.500000,Transmission,UT,11:00:00 11-Feb-2025,1.7,-1.00,2,,,, ,14,,0.00,0.00,10.575,10.625,,,5.00,0.00,10.575,10.625,,,10.00,0.00,10.575,10.625,,,15.00,0.00,10.575,10.625,,,20.00,0.00,10.575,10.625,,,25.00,0.00,10.575,10.625,,,30.00,0.00,10.575,10.625,,,35.00,0.00,10.575,10.625,,,40.00,0.00,10.575,10.625,,,45.00,0.00,10.575,10.625,,,50.00,0.00,10.575,10.625,,,55.00,0.00,10.575,10.625,,,60.00,0.00,10.575,10.625,,,65.00,0.00,10.575,10.625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Klaus,225762,0.500000,Transmission,UT,17:13:00 17-Feb-2025,1.7,-1.00,1,,,, ,3,,0.00,0.00,10.575,10.625,,,5.00,0.00,10.575,10.625,,,10.00,0.00,10.575,10.625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Klaus,225762,0.500000,Transmission,UT,16:02:00 18-Feb-2025,16.7,-1.00,2,,,, ,14,,0.00,0.00,10.625,10.675,,,5.00,0.00,10.625,10.675,,,10.00,0.00,10.625,10.675,,,15.00,0.00,10.675,10.725,,,20.00,0.00,10.625,10.675,,,25.00,0.00,10.625,10.675,,,30.00,0.00,10.675,10.725,,,35.00,0.00,10.675,10.725,,,40.00,1.00,10.675,10.725,,,45.00,0.00,10.625,10.675,,,50.00,0.00,10.675,10.725,,,55.00,0.00,10.675,10.725,,,60.00,0.00,10.675,10.725,,,65.00,1.00,10.675,10.725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Klaus,225762,0.500000,Transmission,UT,13:00:00 22-Feb-2025,16.7,-1.00,1,,,, ,14,,0.00,0.00,10.875,10.925,,,5.00,0.00,10.875,10.925,,,10.00,0.00,10.875,10.925,,,15.00,0.00,10.825,10.875,,,20.00,0.00,10.825,10.875,,,25.00,0.00,10.825,10.875,,,30.00,0.00,10.825,10.875,,,35.00,0.00,10.825,10.875,,,40.00,0.00,10.825,10.875,,,45.00,0.00,10.825,10.875,,,50.00,0.00,10.775,10.825,,,55.00,0.00,10.775,10.825,,,60.00,0.00,10.775,10.825,,,65.00,0.00,10.775,10.825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Klaus,225762,0.500000,Transmission,UT,09:12:00 25-Feb-2025,1.7,-1.00,1,,,, ,14,,0.00,0.00,10.725,10.775,,,5.00,0.00,10.775,10.825,,,10.00,0.00,10.775,10.825,,,15.00,1.00,10.775,10.825,,,20.00,0.00,10.775,10.825,,,25.00,0.00,10.775,10.825,,,30.00,0.00,10.775,10.825,,,35.00,0.00,10.775,10.825,,,40.00,1.00,10.775,10.825,,,45.00,0.00,10.775,10.825,,,50.00,0.00,10.775,10.825,,,55.00,0.00,10.775,10.825,,,60.00,0.00,10.775,10.825,,,65.00,1.00,10.775,10.825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Klaus,225762,0.500000,Transmission,UT,19:31:00 26-Feb-2025,1.7,-1.00,1,,,, ,5,,0.00,0.00,10.375,10.425,,,5.00,0.00,10.375,10.425,,,10.00,0.00,10.375,10.425,,,15.00,0.00,10.375,10.425,,,20.00,1.00,10.375,10.425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Klaus,225762,0.500000,Transmission,UT,07:04:00 27-Feb-2025,16.7,-1.00,1,,,, ,15,,0.00,0.00,10.675,10.725,,,5.00,0.00,10.725,10.775,,,10.00,0.00,10.725,10.775,,,15.00,0.00,10.725,10.775,,,20.00,0.00,10.725,10.775,,,25.00,0.00,10.725,10.775,,,30.00,0.00,10.725,10.775,,,35.00,0.00,10.725,10.775,,,40.00,0.00,10.725,10.775,,,45.00,0.00,10.725,10.775,,,50.00,0.00,10.725,10.775,,,55.00,0.00,10.725,10.775,,,60.00,0.00,10.725,10.775,,,65.00,0.00,10.725,10.775,,,70.00,1.00,10.725,10.775,,,,,,,,,,,,,,,,,,,,,,,,,
Klaus,225762,0.500000,Transmission,UT,18:04:00 27-Feb-2025,16.7,-1.00,1,,,, ,14,,0.00,0.00,10.725,10.775,,,5.00,1.00,10.725,10.775,,,10.00,0.00,10.725,10.775,,,15.00,0.00,10.725,10.775,,,20.00,0.00,10.725,10.775,,,25.00,0.00,10.725,10.775,,,30.00,0.00,10.675,10.725,,,35.00,1.00,10.675,10.725,,,40.00,0.00,10.675,10.725,,,45.00,0.00,10.675,10.725,,,50.00,0.00,10.675,10.725,,,55.00,0.00,10.675,10.725,,,60.00,0.00,10.675,10.725,,,65.00,1.00,10.675,10.725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Klaus,225762,0.500000,Transmission,UT,17:01:00 28-Feb-2025,16.7,-1.00,2,,,, ,15,,0.00,0.00,10.825,10.875,,,5.00,0.00,10.825,10.875,,,10.00,0.00,10.775,10.825,,,15.00,0.00,10.775,10.825,,,20.00,0.00,10.725,10.775,,,25.00,0.00,10.725,10.775,,,30.00,0.00,10.725,10.775,,,35.00,0.00,10.725,10.775,,,40.00,1.00,10.725,10.775,,,45.00,0.00,10.725,10.775,,,50.00,0.00,10.725,10.775,,,55.00,0.00,10.725,10.775,,,60.00,0.00,10.675,10.725,,,65.00,0.00,10.725,10.775,,,70.00,0.00,10.725,10.775,,,,,,,,,,,,,,,,,,,,,,,,,
Klaus,225762,0.500000,Transmission,UT,05:45:00 01-Mar-2025,16.7,-1.00,1,,,, ,10,,0.00,0.00,10.775,10.825,,,5.00,0.00,10.775,10.825,,,10.00,0.00,10.775,10.825,,,15.00,0.00,10.775,10.825,,,20.00,0.00,10.775,10.825,,,25.00,0.00,10.775,10.825,,,30.00,0.00,10.775,10.825,,,35.00,0.00,10.775,10.825,,,40.00,0.00,10.775,10.825,,,45.00,0.00,10.775,10.825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Klaus,225762,0.500000,Transmission,UT,16:32:00 01-Mar-2025,1.7,-1.00,3,,,, ,9,,0.00,0.00,10.825,10.875,,,5.00,0.00,10.825,10.875,,,10.00,0.00,10.775,10.825,,,15.00,0.00,10.725,10.775,,,20.00,0.00,10.725,10.775,,,25.00,0.00,10.725,10.775,,,30.00,0.00,10.675,10.725,,,35.00,0.00,10.725,10.775,,,40.00,0.00,10.675,10.725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Klaus,225762,0.500000,Transmission,UT,15:01:00 02-Mar-2025,16.7,-1.00,1,,,, ,14,,0.00,0.00,10.775,10.825,,,5.00,0.00,10.775,10.825,,,10.00,0.00,10.775,10.825,,,15.00,0.00,10.725,10.775,,,20.00,0.00,10.725,10.775,,,25.00,1.00,10.725,10.775,,,30.00,0.00,10.725,10.775,,,35.00,0.00,10.725,10.775,,,40.00,0.00,10.725,10.775,,,45.00,0.00,10.725,10.775,,,50.00,0.00,10.725,10.775,,,55.00,0.00,10.725,10.775,,,60.00,0.00,10.725,10.775,,,65.00,1.00,10.775,10.825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Klaus,225762,0.500000,Transmission,UT,13:02:00 04-Mar-2025,16.7,-1.00,1,,,, ,15,,0.00,0.00,10.775,10.825,,,5.00,0.00,10.725,10.775,,,10.00,0.00,10.725,10.775,,,15.00,0.00,10.675,10.725,,,20.00,0.00,10.675,10.725,,,25.00,0.00,10.675,10.725,,,30.00,0.00,10.675,10.725,,,35.00,0.00,10.675,10.725,,,40.00,0.00,10.675,10.725,,,45.00,0.00,10.675,10.725,,,50.00,0.00,10.675,10.725,,,55.00,0.00,10.675,10.725,,,60.00,0.00,10.675,10.725,,,65.00,0.00,10.675,10.725,,,70.00,0.00,10.675,10.725,,,,,,,,,,,,,,,,,,,,,,,,,
Klaus,225762,0.500000,Transmission,UT,02:02:00 05-Mar-2025,16.7,-1.00,1,,,, ,14,,0.00,0.00,10.725,10.775,,,5.00,0.00,10.725,10.775,,,10.00,0.00,10.725,10.775,,,15.00,0.00,10.725,10.775,,,20.00,1.00,10.725,10.775,,,25.00,0.00,10.725,10.775,,,30.00,0.00,10.725,10.775,,,35.00,0.00,10.725,10.775,,,40.00,1.00,10.725,10.775,,,45.00,0.00,10.725,10.775,,,50.00,1.00,10.725,10.775,,,55.00,0.00,10.725,10.775,,,60.00,0.00,10.725,10.775,,,65.00,0.00,10.725,10.775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Klaus,225762,0.500000,Transmission,UT,00:01:00 06-Mar-2025,16.7,-1.00,1,,,, ,14,,0.00,0.00,10.725,10.775,,,5.00,0.00,10.725,10.775,,,10.00,0.00,10.725,10.775,,,15.00,0.00,10.725,10.775,,,20.00,0.00,10.725,10.775,,,25.00,0.00,10.725,10.775,,,30.00,0.00,10.725,10.775,,,35.00,0.00,10.725,10.775,,,40.00,1.00,10.725,10.775,,,45.00,0.00,10.725,10.775,,,50.00,0.00,10.725,10.775,,,55.00,0.00,10.675,10.725,,,60.00,0.00,10.725,10.775,,,65.00,0.00,10.675,10.725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Klaus,225762,0.500000,Transmission,UT,11:04:00 06-Mar-2025,1.7,-1.00,2,,,, ,14,,0.00,0.00,10.775,10.825,,,5.00,0.00,10.775,10.825,,,10.00,0.00,10.775,10.825,,,15.00,0.00,10.775,10.825,,,20.00,0.00,10.775,10.825,,,25.00,0.00,10.775,10.825,,,30.00,0.00,10.775,10.825,,,35.00,0.00,10.775,10.825,,,40.00,0.00,10.775,10.825,,,45.00,0.00,10.725,10.775,,,50.00,0.00,10.775,10.825,,,55.00,0.00,10.775,10.825,,,60.00,0.00,10.725,10.775,,,65.00,0.00,10.725,10.775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
