Name,Day,Time,Count,Time Offset,LocNumber,Failures,Hauled Out,Satellites,InitLat,InitLon,InitTime,InitType,Latitude,Longitude,Height,Bad Sats,R95,Residual,Time Error,TWIC Power,Fastloc Power,Noise,Range Bits,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR
Caterpillar,16-Feb-2025,06:28:43,1,,,,0,4,,,,,,,,,,,,,,,15,22,2001,,,,14,1220,,,,13,9522,,,,17,12376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Caterpillar,16-Feb-2025,07:39:44,1,,,,0,4,,,,,,,,,,,,,,,15,12,23054,,,,15,2782,,,,19,10716,,,,22,394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Caterpillar,16-Feb-2025,09:57:42,1,,,,0,5,,,,,,,,,,,,,,,15,32,20401,,,,29,11760,,,,24,31714,,,,25,2068,,,,12,20706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Caterpillar,16-Feb-2025,17:07:38,1,,,,0,7,,,,,,,,,,,,,,,15,23,11951,,,,16,19895,,,,27,6721,,,,10,13081,,,,8,5714,,,,2,3431,,,,21,17862,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Caterpillar,16-Feb-2025,18:14:46,1,,,,0,7,,,,,,,,,,,,,,,15,10,24690,,,,8,1099,,,,27,31136,,,,2,20424,,,,21,3530,,,,14,11369,,,,1,15624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Caterpillar,17-Feb-2025,00:57:02,2,,,,0,7,,,,,,,,,,,,,,,15,4,21476,,,,20,858,,,,7,5948,,,,11,3665,,,,6,18050,,,,9,10793,,,,3,25368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Caterpillar,17-Feb-2025,01:02:03,2,,,,0,6,,,,,,,,,,,,,,,15,9,3920,,,,7,21057,,,,11,12410,,,,6,11304,,,,4,4430,,,,20,18803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Caterpillar,17-Feb-2025,03:27:18,2,,,,0,4,,,,,,,,,,,,,,,15,7,31670,,,,9,5450,,,,5,15196,,,,14,10729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Caterpillar,17-Feb-2025,07:02:11,2,,,,0,6,,,,,,,,,,,,,,,15,13,3320,,,,23,18092,,,,12,32532,,,,22,7306,,,,17,30990,,,,24,1861,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Caterpillar,17-Feb-2025,10:28:37,1,,,,0,4,,,,,,,,,,,,,,,15,29,26566,,,,12,5734,,,,11,10982,,,,32,20692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Caterpillar,17-Feb-2025,12:00:02,1,,,,0,7,,,,,,,,,,,,,,,15,32,20198,,,,31,4800,,,,26,16201,,,,4,3847,,,,28,22852,,,,29,9217,,,,25,29128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Caterpillar,17-Feb-2025,16:24:55,1,,,,0,6,,,,,,,,,,,,,,,15,7,5140,,,,8,21840,,,,27,30148,,,,16,6284,,,,18,4164,,,,26,11981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Caterpillar,17-Feb-2025,18:45:46,1,,,,0,8,,,,,,,,,,,,,,,15,2,26981,,,,1,24479,,,,14,26404,,,,3,2907,,,,8,29250,,,,27,32437,,,,32,656,,,,21,21305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Caterpillar,17-Feb-2025,19:46:51,3,,,,0,8,,,,,,,,,,,,,,,15,8,18513,,,,10,14569,,,,2,7950,,,,3,8994,,,,32,18556,,,,22,11283,,,,14,7630,,,,17,30709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Caterpillar,17-Feb-2025,21:45:35,1,,,,0,8,,,,,,,,,,,,,,,15,32,6301,,,,2,8470,,,,28,8965,,,,21,6728,,,,3,19836,,,,4,21275,,,,1,18842,,,,31,6849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Caterpillar,18-Feb-2025,00:00:02,1,,,,0,6,,,,,,,,,,,,,,,15,3,4286,,,,31,26436,,,,9,13664,,,,4,20436,,,,11,10698,,,,6,9019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Caterpillar,18-Feb-2025,02:12:31,1,,,,0,8,,,,,,,,,,,,,,,15,9,14418,,,,7,17429,,,,30,5516,,,,16,24589,,,,6,23358,,,,20,3059,,,,4,10722,,,,5,21447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Caterpillar,18-Feb-2025,03:23:55,1,,,,0,4,,,,,,,,,,,,,,,15,7,18234,,,,30,15108,,,,20,16684,,,,5,3814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Caterpillar,18-Feb-2025,05:39:23,1,,,,0,6,,,,,,,,,,,,,,,15,5,26592,,,,13,7225,,,,30,1970,,,,14,18951,,,,22,25508,,,,15,1877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Caterpillar,18-Feb-2025,12:01:40,1,,,,0,6,,,,,,,,,,,,,,,15,25,5078,,,,29,4497,,,,26,28516,,,,28,17542,,,,11,8564,,,,31,10273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Caterpillar,18-Feb-2025,15:01:03,2,,,,0,6,,,,,,,,,,,,,,,15,27,1399,,,,31,126,,,,8,9666,,,,23,8615,,,,18,26436,,,,26,30187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Caterpillar,18-Feb-2025,15:59:43,3,,,,0,5,,,,,,,,,,,,,,,15,10,23808,,,,27,14396,,,,8,21812,,,,26,4882,,,,7,15594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Caterpillar,18-Feb-2025,17:08:24,1,,,,0,8,,,,,,,,,,,,,,,15,10,7038,,,,2,24512,,,,8,2164,,,,27,9890,,,,23,6910,,,,21,26857,,,,30,11678,,,,7,17707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Caterpillar,18-Feb-2025,18:21:19,2,,,,0,7,,,,,,,,,,,,,,,15,10,23965,,,,1,23571,,,,2,18270,,,,27,7246,,,,32,3834,,,,8,17447,,,,21,8936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Caterpillar,18-Feb-2025,21:41:05,1,,,,0,4,,,,,,,,,,,,,,,15,3,28538,,,,1,28960,,,,4,28545,,,,2,15929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Caterpillar,18-Feb-2025,23:01:15,1,,,,0,7,,,,,,,,,,,,,,,15,17,13522,,,,19,11884,,,,3,7341,,,,4,27266,,,,6,28244,,,,9,8505,,,,31,16168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Caterpillar,19-Feb-2025,00:11:17,1,,,,0,7,,,,,,,,,,,,,,,15,6,18818,,,,11,26876,,,,4,18795,,,,19,28300,,,,9,19174,,,,31,1861,,,,3,5284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Caterpillar,19-Feb-2025,01:19:24,1,,,,0,8,,,,,,,,,,,,,,,15,4,29042,,,,9,9094,,,,7,8143,,,,20,26104,,,,26,5950,,,,11,26737,,,,16,31276,,,,29,27423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Caterpillar,19-Feb-2025,04:59:33,1,,,,0,6,,,,,,,,,,,,,,,15,14,4605,,,,22,23776,,,,5,10054,,,,15,8134,,,,20,8016,,,,30,19585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Caterpillar,19-Feb-2025,06:11:49,1,,,,0,4,,,,,,,,,,,,,,,15,14,24895,,,,13,585,,,,22,19002,,,,24,24521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Caterpillar,19-Feb-2025,11:00:20,1,,,,0,8,,,,,,,,,,,,,,,15,32,2096,,,,28,7164,,,,29,16202,,,,11,10169,,,,12,23734,,,,24,17367,,,,25,114,,,,31,5719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Caterpillar,19-Feb-2025,13:23:46,1,,,,0,4,,,,,,,,,,,,,,,15,31,32034,,,,29,17770,,,,16,20218,,,,28,146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Caterpillar,19-Feb-2025,17:52:57,1,,,,0,4,,,,,,,,,,,,,,,15,2,12364,,,,1,21624,,,,27,4347,,,,8,10962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Caterpillar,19-Feb-2025,19:01:04,2,,,,0,8,,,,,,,,,,,,,,,15,14,32036,,,,1,2264,,,,10,23824,,,,22,19049,,,,2,14702,,,,17,7857,,,,8,1338,,,,3,5653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Caterpillar,19-Feb-2025,20:09:16,2,,,,0,5,,,,,,,,,,,,,,,15,2,24316,,,,1,17314,,,,14,7086,,,,32,27708,,,,3,8578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Caterpillar,19-Feb-2025,21:31:46,1,,,,0,7,,,,,,,,,,,,,,,15,3,11522,,,,19,599,,,,1,23549,,,,17,24733,,,,2,9956,,,,32,17629,,,,4,22602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Caterpillar,19-Feb-2025,22:00:03,1,,,,0,4,,,,,,,,,,,,,,,15,2,5533,,,,1,27897,,,,19,21205,,,,17,32434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Caterpillar,19-Feb-2025,23:08:56,1,,,,0,4,,,,,,,,,,,,,,,15,31,8741,,,,6,31227,,,,3,8158,,,,19,28748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Caterpillar,20-Feb-2025,02:52:58,1,,,,0,5,,,,,,,,,,,,,,,15,11,28502,,,,7,16687,,,,30,16207,,,,13,21251,,,,20,14934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Caterpillar,20-Feb-2025,08:51:40,4,,,,0,6,,,,,,,,,,,,,,,15,19,3560,,,,17,32110,,,,32,9820,,,,24,6970,,,,12,9392,,,,10,20555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Caterpillar,20-Feb-2025,09:27:26,2,,,,0,5,,,,,,,,,,,,,,,15,24,4477,,,,25,20382,,,,12,19392,,,,32,14216,,,,19,21332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Caterpillar,20-Feb-2025,11:05:36,1,,,,0,7,,,,,,,,,,,,,,,15,12,12052,,,,25,10623,,,,31,28472,,,,11,1474,,,,28,18186,,,,29,31505,,,,32,30946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Caterpillar,20-Feb-2025,12:11:36,2,,,,0,8,,,,,,,,,,,,,,,15,11,21239,,,,25,11578,,,,31,7074,,,,29,1569,,,,28,11566,,,,26,20067,,,,12,26256,,,,18,7337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Caterpillar,20-Feb-2025,13:13:53,1,,,,0,8,,,,,,,,,,,,,,,15,25,31958,,,,26,24583,,,,18,14529,,,,28,20242,,,,29,1336,,,,16,31653,,,,4,1096,,,,5,11489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Caterpillar,20-Feb-2025,16:13:02,2,,,,0,5,,,,,,,,,,,,,,,15,8,17866,,,,27,26283,,,,7,545,,,,26,7570,,,,16,1570,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Caterpillar,20-Feb-2025,18:12:46,1,,,,0,8,,,,,,,,,,,,,,,15,10,19794,,,,14,17404,,,,1,17440,,,,2,17765,,,,21,4398,,,,27,3313,,,,8,13080,,,,30,12489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Caterpillar,20-Feb-2025,21:05:38,1,,,,0,4,,,,,,,,,,,,,,,15,17,529,,,,3,3100,,,,1,26480,,,,32,27982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Caterpillar,21-Feb-2025,05:29:46,1,,,,0,4,,,,,,,,,,,,,,,15,18,4417,,,,22,10178,,,,30,8296,,,,23,13214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Caterpillar,21-Feb-2025,07:37:09,1,,,,0,4,,,,,,,,,,,,,,,15,10,10848,,,,12,27625,,,,23,3965,,,,15,6382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Caterpillar,21-Feb-2025,10:11:17,1,,,,0,4,,,,,,,,,,,,,,,15,32,817,,,,12,21805,,,,25,12020,,,,11,22108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Caterpillar,21-Feb-2025,13:18:22,1,,,,0,7,,,,,,,,,,,,,,,15,4,17093,,,,16,17002,,,,29,30951,,,,26,26815,,,,9,29996,,,,31,14649,,,,28,10556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Caterpillar,21-Feb-2025,15:32:09,1,,,,0,4,,,,,,,,,,,,,,,15,27,24111,,,,23,18643,,,,8,31427,,,,10,31500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Caterpillar,21-Feb-2025,17:42:20,1,,,,0,4,,,,,,,,,,,,,,,15,8,17782,,,,10,22083,,,,23,660,,,,27,18876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Caterpillar,21-Feb-2025,19:41:43,3,,,,0,7,,,,,,,,,,,,,,,15,32,18677,,,,2,8215,,,,8,11222,,,,1,15976,,,,21,13156,,,,10,779,,,,3,20114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Caterpillar,21-Feb-2025,20:01:18,1,,,,0,4,,,,,,,,,,,,,,,15,32,19132,,,,3,1860,,,,14,32405,,,,2,15200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Caterpillar,21-Feb-2025,21:15:45,2,,,,0,5,,,,,,,,,,,,,,,15,17,23415,,,,3,15353,,,,21,11351,,,,2,26540,,,,4,24328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Caterpillar,22-Feb-2025,06:40:44,2,,,,0,8,,,,,,,,,,,,,,,15,17,11021,,,,14,14562,,,,15,9316,,,,22,24307,,,,24,14932,,,,13,21379,,,,10,20022,,,,23,1005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Caterpillar,22-Feb-2025,07:45:48,1,,,,0,4,,,,,,,,,,,,,,,15,10,21388,,,,32,7219,,,,19,8028,,,,23,4008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Caterpillar,22-Feb-2025,08:11:49,1,,,,0,4,,,,,,,,,,,,,,,15,15,9792,,,,10,11689,,,,12,21532,,,,23,14087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Caterpillar,22-Feb-2025,18:00:02,1,,,,0,4,,,,,,,,,,,,,,,15,10,25852,,,,23,11238,,,,27,16990,,,,2,11301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Caterpillar,22-Feb-2025,20:12:42,1,,,,0,5,,,,,,,,,,,,,,,15,8,26236,,,,32,13095,,,,3,29917,,,,1,29440,,,,2,19168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Caterpillar,23-Feb-2025,04:45:18,1,,,,0,4,,,,,,,,,,,,,,,15,15,9654,,,,18,12269,,,,23,11679,,,,22,26104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Caterpillar,23-Feb-2025,07:00:02,1,,,,0,4,,,,,,,,,,,,,,,15,23,16274,,,,12,22985,,,,22,23702,,,,17,31494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Caterpillar,23-Feb-2025,15:28:38,2,,,,0,4,,,,,,,,,,,,,,,15,7,4676,,,,26,25010,,,,8,26084,,,,27,9600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Caterpillar,23-Feb-2025,17:00:21,2,,,,0,8,,,,,,,,,,,,,,,15,8,22698,,,,27,26885,,,,30,15817,,,,21,7137,,,,10,21926,,,,7,32637,,,,16,9832,,,,23,10361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Caterpillar,23-Feb-2025,19:17:44,1,,,,0,4,,,,,,,,,,,,,,,15,2,23944,,,,1,14391,,,,22,17635,,,,14,21342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Caterpillar,23-Feb-2025,20:30:54,1,,,,0,5,,,,,,,,,,,,,,,15,3,4766,,,,14,70,,,,17,15722,,,,22,14174,,,,1,12874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Caterpillar,24-Feb-2025,05:07:55,3,,,,0,8,,,,,,,,,,,,,,,15,22,24142,,,,30,31426,,,,5,31212,,,,24,4794,,,,13,20186,,,,14,26909,,,,18,19012,,,,23,2625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Caterpillar,24-Feb-2025,06:00:19,1,,,,0,8,,,,,,,,,,,,,,,15,14,12689,,,,13,22548,,,,17,12832,,,,15,9868,,,,23,12000,,,,22,19339,,,,24,516,,,,30,28847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Caterpillar,24-Feb-2025,07:08:33,1,,,,0,4,,,,,,,,,,,,,,,15,12,18507,,,,23,345,,,,15,22368,,,,24,1352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Caterpillar,24-Feb-2025,08:15:53,2,,,,0,4,,,,,,,,,,,,,,,15,19,25232,,,,17,30390,,,,32,12514,,,,25,29606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Caterpillar,24-Feb-2025,11:40:26,1,,,,0,4,,,,,,,,,,,,,,,15,31,17260,,,,28,17857,,,,18,10198,,,,25,24025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Caterpillar,24-Feb-2025,12:45:41,1,,,,0,7,,,,,,,,,,,,,,,15,25,30336,,,,31,9066,,,,28,8149,,,,5,29589,,,,18,25462,,,,26,17017,,,,29,12430,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Caterpillar,24-Feb-2025,13:55:53,1,,,,0,4,,,,,,,,,,,,,,,15,29,25334,,,,18,8759,,,,26,1726,,,,31,5007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Caterpillar,24-Feb-2025,15:03:59,1,,,,0,4,,,,,,,,,,,,,,,15,23,18428,,,,18,25961,,,,26,22599,,,,27,1415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Caterpillar,24-Feb-2025,17:01:00,1,,,,0,4,,,,,,,,,,,,,,,15,8,20618,,,,23,19941,,,,27,8637,,,,21,13637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Caterpillar,24-Feb-2025,18:14:56,1,,,,0,6,,,,,,,,,,,,,,,15,10,11995,,,,8,29811,,,,1,14925,,,,2,1059,,,,32,22686,,,,14,16759,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Caterpillar,25-Feb-2025,00:23:17,1,,,,0,7,,,,,,,,,,,,,,,15,7,30929,,,,9,11369,,,,30,5403,,,,6,18933,,,,20,31250,,,,4,21467,,,,11,4436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Caterpillar,25-Feb-2025,04:11:38,1,,,,0,4,,,,,,,,,,,,,,,15,15,17174,,,,18,17793,,,,22,5646,,,,20,28569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Caterpillar,25-Feb-2025,11:58:22,2,,,,0,4,,,,,,,,,,,,,,,15,31,18477,,,,29,28354,,,,26,11387,,,,4,14906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Caterpillar,25-Feb-2025,13:02:16,1,,,,0,7,,,,,,,,,,,,,,,15,26,8666,,,,29,9362,,,,16,2056,,,,25,21340,,,,31,27372,,,,28,19737,,,,4,2142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Caterpillar,25-Feb-2025,16:00:02,3,,,,0,8,,,,,,,,,,,,,,,15,18,1810,,,,10,13658,,,,8,8231,,,,7,7440,,,,23,17484,,,,27,29563,,,,15,12464,,,,13,25823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Caterpillar,25-Feb-2025,17:11:38,1,,,,0,8,,,,,,,,,,,,,,,15,2,17674,,,,23,9509,,,,10,17711,,,,27,11374,,,,21,15516,,,,30,4649,,,,8,3624,,,,1,22747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Caterpillar,25-Feb-2025,18:22:03,2,,,,0,6,,,,,,,,,,,,,,,15,10,4380,,,,8,980,,,,32,8456,,,,27,13714,,,,14,7342,,,,1,3909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Caterpillar,25-Feb-2025,20:39:37,1,,,,0,8,,,,,,,,,,,,,,,15,32,16573,,,,2,24518,,,,4,29377,,,,17,240,,,,1,6886,,,,3,5383,,,,21,21864,,,,19,6079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Caterpillar,25-Feb-2025,21:41:04,2,,,,0,8,,,,,,,,,,,,,,,15,9,26720,,,,1,3673,,,,4,20031,,,,2,24048,,,,6,1928,,,,19,979,,,,28,26574,,,,31,7313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Caterpillar,26-Feb-2025,03:01:03,1,,,,0,5,,,,,,,,,,,,,,,15,7,30390,,,,13,18304,,,,11,7996,,,,5,24824,,,,18,7648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Caterpillar,26-Feb-2025,06:46:01,1,,,,0,4,,,,,,,,,,,,,,,15,15,13172,,,,12,30804,,,,13,23603,,,,24,6267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Caterpillar,26-Feb-2025,07:49:43,2,,,,0,4,,,,,,,,,,,,,,,15,10,2724,,,,25,19918,,,,15,16771,,,,19,9436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Caterpillar,26-Feb-2025,10:03:21,1,,,,0,5,,,,,,,,,,,,,,,15,29,10666,,,,32,19267,,,,25,11703,,,,12,16360,,,,28,23214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Caterpillar,26-Feb-2025,11:08:52,1,,,,0,8,,,,,,,,,,,,,,,15,31,27851,,,,11,13694,,,,28,4406,,,,32,32674,,,,12,31236,,,,29,17041,,,,25,23268,,,,26,16629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Caterpillar,26-Feb-2025,15:02:53,1,,,,0,4,,,,,,,,,,,,,,,15,18,5110,,,,27,12114,,,,23,31157,,,,7,4336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Caterpillar,26-Feb-2025,17:29:20,2,,,,0,6,,,,,,,,,,,,,,,15,2,12025,,,,21,16832,,,,23,29470,,,,1,5452,,,,10,4380,,,,8,10203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Caterpillar,26-Feb-2025,22:20:51,1,,,,0,4,,,,,,,,,,,,,,,15,17,382,,,,3,23070,,,,9,9907,,,,19,18685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Caterpillar,27-Feb-2025,09:28:23,1,,,,0,5,,,,,,,,,,,,,,,15,12,10266,,,,24,12002,,,,25,8614,,,,29,29012,,,,32,17356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Caterpillar,27-Feb-2025,15:17:36,1,,,,0,6,,,,,,,,,,,,,,,15,27,16079,,,,8,10269,,,,10,6985,,,,18,16484,,,,16,9476,,,,7,16501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Caterpillar,27-Feb-2025,16:31:21,1,,,,0,4,,,,,,,,,,,,,,,15,8,28763,,,,27,4012,,,,23,1393,,,,10,30781,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Caterpillar,27-Feb-2025,17:32:19,2,,,,0,4,,,,,,,,,,,,,,,15,23,13109,,,,27,9114,,,,10,7490,,,,2,10499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
