DeployID,Ptt,Instr,Date,Type,Quality,Latitude,Longitude,Error radius,Error Semi-major axis,Error Semi-minor axis,Error Ellipse orientation,Offset,Offset orientation,GPE MSD,GPE U,Count,Comment
Caterpillar,238962,UT,21:01:33 19-Jan-2025,Argos,2,50.0944,-5.1930,441,7821,24,76,,,,,,
Caterpillar,238962,UT,23:39:02 19-Jan-2025,Argos,B,50.0913,-5.1909,1602,3342,767,85,,,,,,
Caterpillar,238962,UT,00:23:26 20-Jan-2025,Argos,B,50.0917,-5.1918,1741,3814,794,82,,,,,,
Caterpillar,238962,UT,07:34:37 20-Jan-2025,Argos,A,50.0912,-5.1996,337,3659,31,98,,,,,,
Caterpillar,238962,UT,10:02:41 20-Jan-2025,Argos,B,50.0996,-5.1936,1599,2782,918,97,,,,,,
Caterpillar,238962,UT,11:29:28 20-Jan-2025,Argos,B,50.1003,-5.2047,1427,18761,108,163,,,,,,
Caterpillar,238962,UT,11:59:14 20-Jan-2025,Argos,B,50.0954,-5.2036,612,2527,148,98,,,,,,
Caterpillar,238962,UT,12:34:33 20-Jan-2025,Argos,B,50.0961,-5.2059,991,1968,498,96,,,,,,
Caterpillar,238962,UT,14:00:46 20-Jan-2025,Argos,B,50.0968,-5.2097,1493,2783,801,101,,,,,,
Caterpillar,238962,UT,16:37:55 20-Jan-2025,Argos,B,50.0948,-5.2087,2152,4053,1142,99,,,,,,
Caterpillar,238962,UT,20:41:08 20-Jan-2025,Argos,B,50.1043,-5.2154,2797,5161,1515,105,,,,,,
Caterpillar,238962,UT,20:44:38 20-Jan-2025,Argos,B,50.0975,-5.2144,2372,5314,1058,70,,,,,,
Caterpillar,238962,UT,21:21:41 20-Jan-2025,Argos,2,50.0912,-5.2010,391,4595,33,76,,,,,,
Caterpillar,238962,UT,08:45:02 21-Jan-2025,Argos,B,50.0932,-5.0730,3010,5310,1705,114,,,,,,Lon > 4 deviations from mean
Caterpillar,238962,UT,13:15:47 21-Jan-2025,Argos,B,50.0559,-5.0534,3416,14699,793,103,,,,,,Lat > 4 deviations from mean
Caterpillar,238962,UT,17:36:34 21-Jan-2025,Argos,A,50.0927,-5.1953,646,8108,51,89,,,,,,
Caterpillar,238962,UT,21:05:28 21-Jan-2025,Argos,B,50.1115,-5.2231,1811,4177,784,81,,,,,,
Caterpillar,238962,UT,21:05:28 21-Jan-2025,Argos,B,50.1082,-5.2110,1762,4734,656,77,,,,,,
Caterpillar,238962,UT,23:16:26 21-Jan-2025,Argos,B,50.1099,-5.2208,2097,4286,1025,89,,,,,,
Caterpillar,238962,UT,00:34:37 22-Jan-2025,Argos,B,50.1097,-5.2235,2429,4642,1270,90,,,,,,
Caterpillar,238962,UT,05:42:47 22-Jan-2025,Argos,B,50.1206,-5.2321,2787,6252,1242,110,,,,,,
Caterpillar,238962,UT,06:26:22 22-Jan-2025,Argos,A,50.0895,-5.2020,239,546,104,142,,,,,,
Caterpillar,238962,UT,10:17:56 22-Jan-2025,Argos,B,50.0823,-5.1454,1506,10555,215,109,,,,,,Lon > 4 deviations from mean
