DeployID,Ptt,DepthSensor,Source,Instr,Date,Duration,Time Offset,Count,LocationQuality,Latitude,Longitude,BadTherm,NumBins,Partial,Depth1,Depth1Error,MinTemp1,MaxTemp1,%Ox1,Discont1,Depth2,Depth2Error,MinTemp2,MaxTemp2,%Ox2,Discont2,Depth3,Depth3Error,MinTemp3,MaxTemp3,%Ox3,Discont3,Depth4,Depth4Error,MinTemp4,MaxTemp4,%Ox4,Discont4,Depth5,Depth5Error,MinTemp5,MaxTemp5,%Ox5,Discont5,Depth6,Depth6Error,MinTemp6,MaxTemp6,%Ox6,Discont6,Depth7,Depth7Error,MinTemp7,MaxTemp7,%Ox7,Discont7,Depth8,Depth8Error,MinTemp8,MaxTemp8,%Ox8,Discont8,Depth9,Depth9Error,MinTemp9,MaxTemp9,%Ox9,Discont9,Depth10,Depth10Error,MinTemp10,MaxTemp10,%Ox10,Discont10,Depth11,Depth11Error,MinTemp11,MaxTemp11,%Ox11,Discont11,Depth12,Depth12Error,MinTemp12,MaxTemp12,%Ox12,Discont12,Depth13,Depth13Error,MinTemp13,MaxTemp13,%Ox13,Discont13,Depth14,Depth14Error,MinTemp14,MaxTemp14,%Ox14,Discont14,Depth15,Depth15Error,MinTemp15,MaxTemp15,%Ox15,Discont15,Depth16,Depth16Error,MinTemp16,MaxTemp16,%Ox16,Discont16,Depth17,Depth17Error,MinTemp17,MaxTemp17,%Ox17,Discont17,Depth18,Depth18Error,MinTemp18,MaxTemp18,%Ox18,Discont18,,,,,
Caterpillar,238962,0.500000,Transmission,UT,22:59:00 02-Mar-2025,1.7,0.00,2,,,, ,2,,5.00,0.00,10.075,10.125,,,10.00,0.00,10.075,10.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Caterpillar,238962,0.500000,Transmission,UT,09:10:00 03-Mar-2025,16.7,0.00,2,,,, ,18,,5.00,0.00,10.125,10.175,,,10.00,0.00,10.125,10.175,,,15.00,0.00,10.175,10.225,,,20.00,0.00,10.175,10.225,,,25.00,0.00,10.175,10.225,,,30.00,0.00,10.175,10.225,,,35.00,0.00,10.175,10.225,,,40.00,0.00,10.175,10.225,,,45.00,0.00,10.175,10.225,,,50.00,0.00,10.175,10.225,,,55.00,0.00,10.175,10.225,,,60.00,0.00,10.175,10.225,,,65.00,0.00,10.175,10.225,,,70.00,0.00,10.175,10.225,,,75.00,0.00,10.175,10.225,,,80.00,0.00,10.175,10.225,,,85.00,0.00,10.175,10.225,,,90.00,0.00,10.175,10.225,,,,,,,
Caterpillar,238962,0.500000,Transmission,UT,21:54:00 03-Mar-2025,16.7,0.00,1,,,, ,4,,5.00,0.00,10.625,10.675,,,10.00,0.00,10.575,10.625,,,15.00,0.00,10.575,10.625,,,20.00,0.00,10.575,10.625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Caterpillar,238962,0.500000,Transmission,UT,08:00:00 04-Mar-2025,16.7,0.00,1,,,, ,14,,5.00,0.00,10.275,10.325,,,10.00,0.00,10.375,10.425,,,15.00,0.00,10.375,10.425,,,20.00,0.00,10.375,10.425,,,25.00,0.00,10.375,10.425,,,30.00,0.00,10.375,10.425,,,35.00,0.00,10.425,10.475,,,40.00,0.00,10.375,10.425,,,45.00,0.00,10.375,10.425,,,50.00,0.00,10.425,10.475,,,55.00,0.00,10.425,10.475,,,60.00,0.00,10.425,10.475,,,65.00,0.00,10.425,10.475,,,70.00,0.00,10.425,10.475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Caterpillar,238962,0.500000,Transmission,UT,20:23:00 04-Mar-2025,1.7,0.00,1,,,, ,14,,5.00,0.00,10.375,10.425,,,10.00,0.00,10.375,10.425,,,15.00,0.00,10.375,10.425,,,20.00,0.00,10.375,10.425,,,25.00,0.00,10.375,10.425,,,30.00,0.00,10.375,10.425,,,35.00,0.00,10.375,10.425,,,40.00,0.00,10.375,10.425,,,45.00,0.00,10.375,10.425,,,50.00,0.00,10.375,10.425,,,55.00,0.00,10.325,10.375,,,60.00,0.00,10.325,10.375,,,65.00,0.00,10.325,10.375,,,70.00,1.00,10.325,10.375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Caterpillar,238962,0.500000,Transmission,UT,07:02:00 05-Mar-2025,1.7,0.00,1,,,, ,6,,5.00,0.00,9.975,10.025,,,10.00,0.00,9.975,10.025,,,15.00,0.00,9.975,10.025,,,20.00,0.00,9.975,10.025,,,25.00,0.00,9.975,10.025,,,30.00,0.00,9.975,10.025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Caterpillar,238962,0.500000,Transmission,UT,15:30:00 09-Mar-2025,16.7,0.00,1,,,, ,8,,5.00,0.00,10.425,10.475,,,10.00,0.00,10.375,10.425,,,15.00,0.00,10.375,10.425,,,20.00,0.00,10.375,10.425,,,25.00,0.00,10.325,10.375,,,30.00,0.00,10.325,10.375,,,35.00,0.00,10.325,10.375,,,40.00,0.00,10.325,10.375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Caterpillar,238962,0.500000,Transmission,UT,01:32:00 11-Mar-2025,1.7,0.00,1,,,, ,7,,5.00,0.00,10.225,10.275,,,10.00,0.00,10.225,10.275,,,15.00,0.00,10.225,10.275,,,20.00,0.00,10.225,10.275,,,25.00,0.00,10.225,10.275,,,30.00,0.00,10.225,10.275,,,35.00,0.00,10.225,10.275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Caterpillar,238962,0.500000,Transmission,UT,22:04:00 13-Mar-2025,1.7,0.00,1,,,, ,14,,5.00,0.00,10.425,10.475,,,10.00,0.00,10.525,10.575,,,15.00,0.00,10.525,10.575,,,20.00,0.00,10.525,10.575,,,25.00,0.00,10.525,10.575,,,30.00,0.00,10.575,10.625,,,35.00,0.00,10.575,10.625,,,40.00,0.00,10.575,10.625,,,45.00,0.00,10.575,10.625,,,50.00,0.00,10.575,10.625,,,55.00,0.00,10.575,10.625,,,60.00,0.00,10.575,10.625,,,65.00,0.00,10.575,10.625,,,70.00,0.00,10.575,10.625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Caterpillar,238962,0.500000,Transmission,UT,10:03:00 14-Mar-2025,16.7,0.00,1,,,, ,14,,5.00,0.00,10.525,10.575,,,10.00,0.00,10.525,10.575,,,15.00,1.00,10.525,10.575,,,20.00,0.00,10.525,10.575,,,25.00,0.00,10.525,10.575,,,30.00,0.00,10.525,10.575,,,35.00,0.00,10.525,10.575,,,40.00,0.00,10.525,10.575,,,45.00,0.00,10.525,10.575,,,50.00,0.00,10.525,10.575,,,55.00,0.00,10.525,10.575,,,60.00,0.00,10.525,10.575,,,65.00,0.00,10.525,10.575,,,70.00,0.00,10.575,10.625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Caterpillar,238962,0.500000,Transmission,UT,09:04:00 15-Mar-2025,16.7,0.00,1,,,, ,8,,5.00,0.00,10.075,10.125,,,10.00,0.00,10.075,10.125,,,15.00,0.00,10.075,10.125,,,20.00,0.00,10.075,10.125,,,25.00,0.00,10.075,10.125,,,30.00,0.00,10.075,10.125,,,35.00,0.00,10.075,10.125,,,40.00,0.00,10.075,10.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Caterpillar,238962,0.500000,Transmission,UT,21:01:00 15-Mar-2025,1.7,0.00,1,,,, ,4,,5.00,0.00,10.425,10.475,,,10.00,0.00,10.425,10.475,,,15.00,0.00,10.425,10.475,,,20.00,1.00,10.425,10.475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Caterpillar,238962,0.500000,Transmission,UT,20:01:00 16-Mar-2025,16.7,0.00,2,,,, ,17,,5.00,0.00,10.525,10.575,,,10.00,0.00,10.525,10.575,,,15.00,0.00,10.525,10.575,,,20.00,0.00,10.525,10.575,,,25.00,0.00,10.525,10.575,,,30.00,0.00,10.525,10.575,,,35.00,0.00,10.525,10.575,,,40.00,0.00,10.525,10.575,,,45.00,0.00,10.525,10.575,,,50.00,0.00,10.525,10.575,,,55.00,0.00,10.575,10.625,,,60.00,0.00,10.525,10.575,,,65.00,0.00,10.525,10.575,,,70.00,0.00,10.525,10.575,,,75.00,0.00,10.575,10.625,,,80.00,0.00,10.525,10.575,,,85.00,0.00,10.525,10.575,,,,,,,,,,,,,
Caterpillar,238962,0.500000,Transmission,UT,17:34:00 18-Mar-2025,1.7,0.00,1,,,, ,7,,5.00,0.00,9.875,9.925,,,10.00,0.00,9.875,9.925,,,15.00,0.00,9.875,9.925,,,20.00,0.00,9.875,9.925,,,25.00,0.00,9.875,9.925,,,30.00,0.00,9.875,9.925,,,35.00,0.00,9.875,9.925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Caterpillar,238962,0.500000,Transmission,UT,16:04:00 19-Mar-2025,16.7,0.00,2,,,, ,15,,5.00,0.00,10.325,10.375,,,10.00,0.00,10.275,10.325,,,15.00,0.00,10.275,10.325,,,20.00,0.00,10.275,10.325,,,25.00,0.00,10.275,10.325,,,30.00,0.00,10.275,10.325,,,35.00,0.00,10.275,10.325,,,40.00,1.00,10.275,10.325,,,45.00,0.00,10.275,10.325,,,50.00,0.00,10.275,10.325,,,55.00,0.00,10.275,10.325,,,60.00,0.00,10.275,10.325,,,65.00,0.00,10.275,10.325,,,70.00,0.00,10.275,10.325,,,75.00,0.00,10.275,10.325,,,,,,,,,,,,,,,,,,,,,,,,,
Caterpillar,238962,0.500000,Transmission,UT,02:02:00 22-Mar-2025,16.7,0.00,1,,,, ,14,,5.00,0.00,10.225,10.275,,,10.00,0.00,10.225,10.275,,,15.00,1.00,10.225,10.275,,,20.00,0.00,10.275,10.325,,,25.00,0.00,10.275,10.325,,,30.00,0.00,10.275,10.325,,,35.00,0.00,10.275,10.325,,,40.00,0.00,10.275,10.325,,,45.00,0.00,10.275,10.325,,,50.00,0.00,10.275,10.325,,,55.00,0.00,10.275,10.325,,,60.00,0.00,10.275,10.325,,,65.00,0.00,10.275,10.325,,,70.00,1.00,10.275,10.325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
