DeployID,Ptt,Instr,Date,Type,Quality,Latitude,Longitude,Error radius,Error Semi-major axis,Error Semi-minor axis,Error Ellipse orientation,Offset,Offset orientation,GPE MSD,GPE U,Count,Comment
Selkie,238970,UT,22:13:07 30-Apr-2025,Argos,B,50.4341,0.5807,1005,8620,117,98,,,,,,
Selkie,238970,UT,22:15:31 30-Apr-2025,Argos,B,50.4330,0.5910,1327,11262,156,97,,,,,,
Selkie,238970,UT,04:00:04 01-May-2025,Argos,B,50.4709,0.4260,2748,4863,1552,93,,,,,,
Selkie,238970,UT,06:55:26 01-May-2025,Argos,B,50.4210,0.5899,3151,9312,1066,76,,,,,,
Selkie,238970,UT,06:55:26 01-May-2025,Argos,B,50.4809,0.3705,6162,23974,1584,100,,,,,,
Selkie,238970,UT,07:10:15 01-May-2025,Argos,B,50.4744,0.4011,6298,33009,1201,100,,,,,,
Selkie,238970,UT,08:31:16 01-May-2025,Argos,B,50.4321,0.5513,3475,11322,1066,79,,,,,,
Selkie,238970,UT,08:35:12 01-May-2025,Argos,3,50.4077,0.5806,107,249,45,85,,,,,,
Selkie,238970,UT,08:35:35 01-May-2025,Argos,B,50.4126,0.5704,359,941,136,88,,,,,,
Selkie,238970,UT,10:16:52 01-May-2025,Argos,B,50.4021,0.5885,1400,2429,806,94,,,,,,
Selkie,238970,UT,13:05:25 01-May-2025,Argos,B,50.3893,0.6093,2226,3515,1408,91,,,,,,
Selkie,238970,UT,13:47:24 01-May-2025,Argos,B,50.4040,0.6420,2394,3936,1455,110,,,,,,
Selkie,238970,UT,14:38:55 01-May-2025,Argos,B,50.3933,0.7091,2384,19719,288,0,,,,,,
Selkie,238970,UT,15:02:43 01-May-2025,Argos,B,50.4132,0.7079,1656,2585,1060,11,,,,,,
Selkie,238970,UT,16:40:03 01-May-2025,Argos,A,50.4130,0.6541,659,4006,108,100,,,,,,
Selkie,238970,UT,18:19:33 01-May-2025,Argos,B,50.4254,0.5879,1738,8785,343,31,,,,,,
Selkie,238970,UT,18:21:27 01-May-2025,Argos,B,50.4045,0.5766,250,2380,26,79,,,,,,
Selkie,238970,UT,19:23:06 01-May-2025,Argos,B,50.4045,0.5772,1095,1800,665,88,,,,,,
Selkie,238970,UT,20:00:40 01-May-2025,Argos,B,50.3722,0.5282,1848,6487,526,108,,,,,,
Selkie,238970,UT,20:15:24 01-May-2025,Argos,B,50.3838,0.5276,2569,54568,120,103,,,,,,
Selkie,238970,UT,20:58:27 01-May-2025,Argos,B,50.3743,0.5074,2475,6135,998,100,,,,,,
Selkie,238970,UT,20:58:27 01-May-2025,Argos,B,50.3751,0.5087,1261,3088,515,100,,,,,,
Selkie,238970,UT,23:45:10 01-May-2025,Argos,B,50.3371,0.4546,2088,3677,1185,99,,,,,,
Selkie,238970,UT,00:20:32 02-May-2025,Argos,B,50.4233,0.5323,4292,189748,97,93,,,,,,
Selkie,238970,UT,05:01:25 02-May-2025,Argos,1,50.4178,0.7039,536,6733,42,82,,,,,,
Selkie,238970,UT,06:14:12 02-May-2025,Argos,B,50.4209,0.7523,1213,9170,160,57,,,,,,
Selkie,238970,UT,06:36:19 02-May-2025,Argos,B,50.4209,0.7521,1934,7068,529,63,,,,,,
Selkie,238970,UT,08:12:13 02-May-2025,Argos,A,50.3778,0.6509,578,4157,80,95,,,,,,
Selkie,238970,UT,09:51:56 02-May-2025,Argos,B,50.3792,0.6404,5070,10356,2482,107,,,,,,
Selkie,238970,UT,09:51:56 02-May-2025,Argos,B,50.3741,0.6466,4472,7645,2615,93,,,,,,
Selkie,238970,UT,10:08:31 02-May-2025,Argos,B,50.3784,0.6394,4245,8586,2098,107,,,,,,
Selkie,238970,UT,11:50:23 02-May-2025,Argos,B,50.3607,0.6637,1319,29935,58,86,,,,,,
Selkie,238970,UT,11:50:23 02-May-2025,Argos,A,50.3655,0.6982,506,2873,89,106,,,,,,
Selkie,238970,UT,13:33:16 02-May-2025,Argos,B,50.3638,0.7324,923,4050,210,35,,,,,,
Selkie,238970,UT,13:33:16 02-May-2025,Argos,B,50.3648,0.7331,927,4093,210,35,,,,,,
Selkie,238970,UT,13:50:53 02-May-2025,Argos,B,50.3636,0.7743,989,8460,115,29,,,,,,
Selkie,238970,UT,15:52:35 02-May-2025,Argos,B,50.3614,0.7880,2095,2804,1565,71,,,,,,
Selkie,238970,UT,17:57:25 02-May-2025,Argos,B,50.3937,0.7558,2386,4937,1153,66,,,,,,
Selkie,238970,UT,18:47:02 02-May-2025,Argos,A,50.4071,0.7101,250,2978,20,103,,,,,,
Selkie,238970,UT,18:57:21 02-May-2025,Argos,B,50.4068,0.7114,514,1000,263,97,,,,,,
Selkie,238970,UT,19:32:32 02-May-2025,Argos,A,50.4172,0.6698,161,299,86,55,,,,,,
Selkie,238970,UT,19:41:00 02-May-2025,Argos,B,50.4134,0.6989,956,1847,494,87,,,,,,
Selkie,238970,UT,20:06:44 02-May-2025,Argos,B,50.4141,0.6944,1199,2287,628,91,,,,,,
Selkie,238970,UT,20:29:08 02-May-2025,Argos,B,50.3965,0.6532,897,5939,135,120,,,,,,
Selkie,238970,UT,20:30:35 02-May-2025,Argos,B,50.3938,0.6573,225,967,52,77,,,,,,
Selkie,238970,UT,22:15:13 02-May-2025,Argos,B,50.3911,0.6519,1030,4243,249,81,,,,,,
Selkie,238970,UT,23:23:59 02-May-2025,Argos,B,50.3950,0.6304,1599,3851,664,83,,,,,,
Selkie,238970,UT,23:23:59 02-May-2025,Argos,B,50.3789,0.7018,1124,17412,72,54,,,,,,
Selkie,238970,UT,23:34:46 02-May-2025,Argos,A,50.3786,0.6767,278,4097,18,80,,,,,,
Selkie,238970,UT,01:10:36 03-May-2025,Argos,B,50.3888,0.7598,1022,4931,211,5,,,,,,
Selkie,238970,UT,04:28:19 03-May-2025,Argos,B,50.4287,0.7641,2200,56395,85,66,,,,,,
Selkie,238970,UT,05:40:48 03-May-2025,Argos,B,50.3983,0.7211,1394,29925,64,100,,,,,,
Selkie,238970,UT,07:11:41 03-May-2025,Argos,B,50.3954,0.6944,1599,3381,756,97,,,,,,
Selkie,238970,UT,07:47:24 03-May-2025,Argos,B,50.3945,0.6897,2463,5241,1157,93,,,,,,
Selkie,238970,UT,09:20:35 03-May-2025,Argos,B,50.3668,0.6812,1600,41783,61,95,,,,,,
Selkie,238970,UT,09:38:10 03-May-2025,Argos,B,50.3656,0.6757,1702,10407,278,95,,,,,,
Selkie,238970,UT,09:58:11 03-May-2025,Argos,B,50.3794,0.5929,724,5596,93,56,,,,,,
Selkie,238970,UT,10:23:36 03-May-2025,Argos,0,50.3594,0.5928,2559,20641,317,104,,,,,,
Selkie,238970,UT,11:15:44 03-May-2025,Argos,B,50.3541,0.5842,11085,18566,6618,91,,,,,,
Selkie,238970,UT,11:47:59 03-May-2025,Argos,B,50.3532,0.5832,11829,19946,7014,87,,,,,,
Selkie,238970,UT,11:59:28 03-May-2025,Argos,A,50.3437,0.6086,175,394,77,81,,,,,,
Selkie,238970,UT,13:13:46 03-May-2025,Argos,B,50.3318,0.6112,1189,1878,752,89,,,,,,
Selkie,238970,UT,13:18:39 03-May-2025,Argos,A,50.3389,0.6180,792,4098,153,82,,,,,,
Selkie,238970,UT,13:18:39 03-May-2025,Argos,2,50.3471,0.6700,421,1471,120,79,,,,,,
Selkie,238970,UT,14:43:44 03-May-2025,Argos,A,50.3657,0.6844,285,736,110,67,,,,,,
Selkie,238970,UT,15:19:51 03-May-2025,Argos,B,50.3640,0.6878,849,1341,537,84,,,,,,
Selkie,238970,UT,16:56:55 03-May-2025,Argos,B,50.3685,0.6627,1127,11792,107,31,,,,,,
Selkie,238970,UT,18:19:43 03-May-2025,Argos,B,50.3665,0.6595,1630,2227,1192,56,,,,,,
Selkie,238970,UT,19:07:47 03-May-2025,Argos,A,50.3695,0.6337,123,463,32,80,,,,,,
Selkie,238970,UT,19:55:15 03-May-2025,Argos,B,50.3705,0.6611,1442,4769,436,90,,,,,,
Selkie,238970,UT,20:50:07 03-May-2025,Argos,B,50.3717,0.6145,1343,2271,794,90,,,,,,
Selkie,238970,UT,20:57:41 03-May-2025,Argos,B,50.3746,0.6602,1687,3787,751,98,,,,,,
Selkie,238970,UT,21:36:57 03-May-2025,Argos,B,50.3765,0.6519,1743,3172,957,95,,,,,,
