DeployID,Ptt,Instr,Date,Type,Quality,Latitude,Longitude,Error radius,Error Semi-major axis,Error Semi-minor axis,Error Ellipse orientation,Offset,Offset orientation,GPE MSD,GPE U,Count,Comment
Flea,238966,UT,13:46:33 15-Mar-2025,Argos,A,49.9680,-5.1459,262,459,149,1,,,,,,
Flea,238966,UT,14:13:09 15-Mar-2025,Argos,B,49.9688,-5.1462,751,1082,521,89,,,,,,
Flea,238966,UT,18:46:36 15-Mar-2025,Argos,B,49.9718,-5.0781,1783,8242,385,87,,,,,,
Flea,238966,UT,19:13:52 15-Mar-2025,Argos,B,49.9947,-5.0831,1662,87125,31,87,,,,,,
Flea,238966,UT,20:11:22 15-Mar-2025,Argos,B,49.9941,-5.0946,2722,15050,492,87,,,,,,
Flea,238966,UT,20:28:53 15-Mar-2025,Argos,B,49.9948,-5.0977,2664,13471,526,89,,,,,,
Flea,238966,UT,20:50:52 15-Mar-2025,Argos,A,49.9974,-5.1569,180,402,80,81,,,,,,
Flea,238966,UT,21:07:44 15-Mar-2025,Argos,B,49.9970,-5.1566,592,941,372,89,,,,,,
Flea,238966,UT,21:43:49 15-Mar-2025,Argos,3,49.9650,-5.1938,129,362,46,84,,,,,,
Flea,238966,UT,21:52:57 15-Mar-2025,Argos,B,49.9636,-5.1964,361,725,179,35,,,,,,
Flea,238966,UT,22:01:24 15-Mar-2025,Argos,A,49.9562,-5.1838,129,367,45,100,,,,,,
Flea,238966,UT,23:45:38 15-Mar-2025,Argos,B,49.9551,-5.2131,1284,2804,587,82,,,,,,
Flea,238966,UT,01:23:10 16-Mar-2025,Argos,B,49.9585,-5.2023,1350,6014,302,103,,,,,,
Flea,238966,UT,04:59:30 16-Mar-2025,Argos,B,49.9401,-5.2409,1918,5588,658,81,,,,,,
Flea,238966,UT,06:40:04 16-Mar-2025,Argos,3,49.9485,-5.1988,164,281,95,102,,,,,,
Flea,238966,UT,09:29:30 16-Mar-2025,Argos,B,49.9278,-5.2211,2052,3143,1339,94,,,,,,
Flea,238966,UT,11:11:25 16-Mar-2025,Argos,B,49.9351,-5.2438,2230,3019,1646,90,,,,,,
Flea,238966,UT,11:41:44 16-Mar-2025,Argos,B,49.9581,-5.2543,1672,36627,76,69,,,,,,
Flea,238966,UT,11:52:31 16-Mar-2025,Argos,B,49.9677,-5.2390,571,10192,32,100,,,,,,
Flea,238966,UT,11:55:31 16-Mar-2025,Argos,B,49.9669,-5.2380,509,1947,133,100,,,,,,
Flea,238966,UT,13:23:06 16-Mar-2025,Argos,B,49.9970,-5.2602,113,247,51,99,,,,,,
Flea,238966,UT,13:23:06 16-Mar-2025,Argos,A,49.9970,-5.2602,111,239,51,100,,,,,,
Flea,238966,UT,14:58:35 16-Mar-2025,Argos,B,50.0079,-5.2657,1837,2980,1132,96,,,,,,
Flea,238966,UT,16:53:32 16-Mar-2025,Argos,A,50.0263,-5.2549,204,1734,24,77,,,,,,
Flea,238966,UT,18:33:17 16-Mar-2025,Argos,B,50.0414,-5.2909,902,3987,204,165,,,,,,
Flea,238966,UT,18:48:50 16-Mar-2025,Argos,B,50.0182,-5.2860,485,4486,52,105,,,,,,
Flea,238966,UT,20:04:42 16-Mar-2025,Argos,1,50.0049,-5.3006,765,1637,357,67,,,,,,
Flea,238966,UT,20:06:47 16-Mar-2025,Argos,B,50.0003,-5.3027,209,739,59,64,,,,,,
Flea,238966,UT,20:22:07 16-Mar-2025,Argos,A,50.0029,-5.2864,158,221,113,54,,,,,,
Flea,238966,UT,20:46:49 16-Mar-2025,Argos,B,49.9920,-5.2775,500,8819,28,79,,,,,,
Flea,238966,UT,21:30:32 16-Mar-2025,Argos,1,49.9760,-5.2750,612,7259,51,79,,,,,,
Flea,238966,UT,21:41:49 16-Mar-2025,Argos,B,49.9768,-5.2713,880,10869,71,86,,,,,,
Flea,238966,UT,21:44:42 16-Mar-2025,Argos,B,49.9765,-5.2711,432,6347,29,86,,,,,,
Flea,238966,UT,23:22:30 16-Mar-2025,Argos,A,49.9665,-5.2216,202,362,113,34,,,,,,
