Name,Day,Time,Count,Time Offset,LocNumber,Failures,Hauled Out,Satellites,InitLat,InitLon,InitTime,InitType,Latitude,Longitude,Height,Bad Sats,50CI,95CI,Residual,Time Error,TWIC Power,Fastloc Power,Noise,Range Bits,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR
Flea,15-Mar-2025,00:32:02,1,,,,0,5,50.04612,-5.30560,00:32:02 15-Mar-2025,Interpolated,50.04730,-5.29939,,,,,6.4,-1.6,,,,15,9,2776,,,,6,7618,,,,13,10752,,,,5,1880,,,,30,26840,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Flea,15-Mar-2025,06:04:58,1,,,,0,6,50.02491,-5.27631,06:04:58 15-Mar-2025,Interpolated,49.95271,-5.19652,,,,,10.2,-0.6,,,,15,10,30160,,,,23,32064,,,,12,6059,,,,17,23751,,,,22,30662,,,,19,5759,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Flea,15-Mar-2025,08:02:41,1,,,,0,4,49.96725,-5.17451,08:02:41 15-Mar-2025,Interpolated,49.95984,-5.20114,,,,,3.3,-1.5,,,,15,32,708,,,,12,10853,,,,24,3078,,,,25,8344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Flea,15-Mar-2025,13:00:06,1,,,,0,4,50.00399,-5.11884,13:00:06 15-Mar-2025,Interpolated,50.00139,-5.15488,,,,,1.5,-0.1,,,,15,18,2363,,,,23,28824,,,,31,1463,,,,26,13057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Flea,15-Mar-2025,15:30:53,1,,,,0,5,49.96968,-5.12683,15:30:53 15-Mar-2025,Interpolated,50.02260,-5.09059,,,,,9.3,-0.4,,,,15,23,6088,,,,27,15072,,,,10,23433,,,,8,15193,,,,7,17010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Flea,15-Mar-2025,16:48:18,1,,,,0,4,50.01736,-5.08094,16:48:18 15-Mar-2025,Interpolated,50.02501,-5.06537,,,,,17.2,-0.6,,,,15,1,22341,,,,10,12076,,,,14,25446,,,,2,26217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Flea,15-Mar-2025,17:58:23,1,,,,0,5,49.97129,-5.09014,17:58:23 15-Mar-2025,Interpolated,50.01261,-5.07220,,,,,13.2,-0.9,,,,15,22,20109,,,,17,3862,,,,14,17810,,,,3,24927,,,,32,32282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Flea,15-Mar-2025,18:46:19,1,,,,0,4,50.00250,-5.09809,18:46:19 15-Mar-2025,Interpolated,50.00238,-5.08718,,,,,9.3,-0.1,,,,15,22,9622,,,,19,21880,,,,14,30262,,,,17,31521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Flea,15-Mar-2025,20:07:00,1,,,,0,4,49.99415,-5.09373,20:07:00 15-Mar-2025,Interpolated,50.00474,-5.13313,,,,,29.5,-1.1,,,,15,19,9866,,,,1,28777,,,,2,31193,,,,28,5667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Flea,16-Mar-2025,05:58:52,1,,,,0,5,49.94503,-5.21605,05:58:52 16-Mar-2025,Interpolated,49.94159,-5.19499,,,,,1.0,-0.9,,,,15,17,24504,,,,19,919,,,,22,4393,,,,15,20717,,,,24,8282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Flea,16-Mar-2025,07:13:59,1,,,,0,4,49.95081,-5.20352,07:13:59 16-Mar-2025,Interpolated,49.95914,-5.21454,,,,,5.4,-0.9,,,,15,32,19681,,,,19,31350,,,,24,6343,,,,25,3051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Flea,16-Mar-2025,09:34:46,1,,,,0,4,49.96056,-5.22310,09:34:46 16-Mar-2025,Interpolated,49.95867,-5.20212,,,,,8.3,-0.4,,,,15,31,18562,,,,28,32107,,,,25,24380,,,,29,8252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Flea,16-Mar-2025,10:47:18,1,,,,0,4,49.96559,-5.23318,10:47:18 16-Mar-2025,Interpolated,49.96186,-5.21109,,,,,11.0,-1.0,,,,15,25,21710,,,,26,13768,,,,29,19675,,,,31,18640,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Flea,16-Mar-2025,11:59:43,1,,,,0,6,49.98805,-5.23272,11:59:43 16-Mar-2025,Interpolated,49.97060,-5.24325,,,,,10.2,-1.8,,,,15,5,1969,,,,16,31734,,,,18,26709,,,,25,6743,,,,26,7522,,,,28,7587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Flea,16-Mar-2025,13:03:13,1,,,,0,4,49.98236,-5.24764,13:03:13 16-Mar-2025,Interpolated,50.00029,-5.26451,,,,,5.8,-1.8,,,,15,27,22907,,,,18,5153,,,,31,11250,,,,26,13396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Flea,16-Mar-2025,16:44:10,2,,,,0,6,50.01094,-5.26523,16:44:10 16-Mar-2025,Interpolated,50.02326,-5.26294,,,,,11.0,-1.5,,,,15,8,13886,,,,10,4820,,,,2,22111,,,,14,19820,,,,1,16852,,,,32,6083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Flea,16-Mar-2025,17:05:15,2,,,,0,5,50.02499,-5.25818,17:05:15 16-Mar-2025,Interpolated,50.02107,-5.26741,,,,,6.9,-1.8,,,,15,10,8800,,,,32,24155,,,,8,11418,,,,27,22804,,,,2,6984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Flea,16-Mar-2025,17:59:42,3,,,,0,4,50.01879,-5.27355,17:59:42 16-Mar-2025,Interpolated,50.01867,-5.27323,,,,,0.5,-1.0,,,,15,32,27118,,,,10,8088,,,,8,25371,,,,14,14902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Flea,16-Mar-2025,18:00:00,2,,,,0,8,50.01119,-5.28598,18:00:00 16-Mar-2025,Interpolated,50.01877,-5.27358,,,,,10.3,-1.2,,,,15,32,31397,,,,8,28571,,,,10,11151,,,,3,15272,,,,17,26770,,,,2,18695,,,,1,22000,,,,22,29831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Flea,16-Mar-2025,19:06:12,1,,,,0,8,50.00082,-5.29322,19:06:12 16-Mar-2025,Interpolated,50.01729,-5.29447,,1,,,8.6,-1.6,,,,15,32,16500,,,,21,2530,,,,2,11176,,,,22,14952,,,,14,31896,,,,19,27711,,,,17,22614,,,,3,13401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Flea,16-Mar-2025,20:12:15,1,,,,0,8,50.00237,-5.29837,20:12:15 16-Mar-2025,Interpolated,50.00191,-5.29163,,,,,12.0,-0.4,,,,15,19,21458,,,,9,14485,,,,2,16610,,,,17,9904,,,,1,24378,,,,4,31451,,,,28,32706,,,,31,30763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Flea,17-Mar-2025,03:24:29,2,,,,0,7,49.95400,-5.22486,03:24:29 17-Mar-2025,Interpolated,49.95866,-5.20730,,,,,4.9,-1.3,,,,15,23,24642,,,,24,10826,,,,18,4649,,,,5,18229,,,,30,24210,,,,15,949,,,,22,20872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Flea,17-Mar-2025,04:00:35,1,,,,0,7,49.95554,-5.22580,04:00:35 17-Mar-2025,Interpolated,49.95840,-5.20780,,,,,13.8,-1.1,,,,15,24,6683,,,,23,29652,,,,15,17020,,,,13,26860,,,,5,22428,,,,14,13031,,,,30,770,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Flea,17-Mar-2025,09:36:45,1,,,,0,7,49.97236,-5.21881,09:36:45 17-Mar-2025,Interpolated,49.95998,-5.26932,,,,,8.7,-0.7,,,,15,29,4932,,,,11,3678,,,,12,8073,,,,32,27684,,,,25,30202,,,,31,23629,,,,28,27482,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Flea,17-Mar-2025,11:44:20,2,,,,0,4,49.96000,-5.25750,11:44:20 17-Mar-2025,Interpolated,49.96556,-5.23164,,,,,23.2,-1.5,,,,15,28,30886,,,,31,15160,,,,16,5498,,,,26,3215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Flea,17-Mar-2025,18:01:24,2,,,,0,4,49.96007,-5.22255,18:01:24 17-Mar-2025,Interpolated,49.94959,-5.22618,,,,,0.2,-0.3,,,,15,32,1593,,,,10,24569,,,,17,17760,,,,21,20581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Flea,17-Mar-2025,20:20:36,1,,,,0,4,49.96009,-5.20964,20:20:36 17-Mar-2025,Interpolated,49.93837,-5.20354,,,,,3.2,-0.5,,,,15,17,14229,,,,3,10019,,,,2,18106,,,,19,26872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Flea,18-Mar-2025,00:37:55,1,,,,0,5,49.98905,-5.00018,00:37:55 18-Mar-2025,Interpolated,49.96013,-5.18579,,,,,12.4,-0.9,,,,15,9,28845,,,,30,1304,,,,5,26805,,,,13,12281,,,,7,23598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Flea,18-Mar-2025,03:04:09,1,,,,0,4,49.97137,-5.19709,03:04:09 18-Mar-2025,Interpolated,49.95888,-5.18625,,,,,15.7,-0.4,,,,15,20,17196,,,,15,29131,,,,22,27642,,,,14,14772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Flea,18-Mar-2025,12:15:48,1,,,,0,4,50.01377,-5.23974,12:15:48 18-Mar-2025,Interpolated,49.95425,-5.20941,,,,,17.9,-1.0,,,,15,26,8334,,,,16,19929,,,,5,29924,,,,28,14820,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Flea,18-Mar-2025,15:53:33,1,,,,0,4,50.03050,-5.25660,15:53:33 18-Mar-2025,Interpolated,49.98103,-5.29821,,,,,1.6,-0.4,,,,15,23,31870,,,,8,24810,,,,10,1955,,,,27,14210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Flea,18-Mar-2025,22:57:36,1,,,,0,4,50.06308,-5.28946,22:57:36 18-Mar-2025,Interpolated,50.03894,-5.29928,,,,,25.6,-1.3,,,,15,7,9565,,,,4,5346,,,,6,9823,,,,30,21242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Flea,19-Mar-2025,00:04:00,1,,,,0,7,50.07151,-5.29891,00:04:00 19-Mar-2025,Interpolated,50.06817,-5.29460,,,,,13.2,-1.3,,,,15,5,9429,,,,7,22842,,,,16,10322,,,,4,26187,,,,29,19380,,,,13,15505,,,,6,10986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Flea,19-Mar-2025,03:03:04,1,,,,0,4,50.08587,-5.35060,03:03:04 19-Mar-2025,Interpolated,50.08418,-5.36243,,,,,22.6,-1.0,,,,15,15,13102,,,,23,21204,,,,5,7290,,,,30,18502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Flea,19-Mar-2025,05:15:23,1,,,,0,7,50.05584,-5.28994,05:15:23 19-Mar-2025,Interpolated,50.09807,-5.40037,,,,,10.5,-0.2,,,,15,14,20474,,,,17,23990,,,,13,25029,,,,10,1038,,,,23,22494,,,,19,10685,,,,12,17368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Flea,19-Mar-2025,06:25:25,2,,,,0,4,50.10804,-5.43162,06:25:25 19-Mar-2025,Interpolated,50.09682,-5.43132,,,,,1.5,-1.0,,,,15,17,32706,,,,19,19684,,,,32,11306,,,,24,517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
