DeployID,Ptt,DepthSensor,Source,Instr,Date,Duration,Time Offset,Count,LocationQuality,Latitude,Longitude,BadTherm,NumBins,Partial,Depth1,Depth1Error,MinTemp1,MaxTemp1,%Ox1,Discont1,Depth2,Depth2Error,MinTemp2,MaxTemp2,%Ox2,Discont2,Depth3,Depth3Error,MinTemp3,MaxTemp3,%Ox3,Discont3,Depth4,Depth4Error,MinTemp4,MaxTemp4,%Ox4,Discont4,Depth5,Depth5Error,MinTemp5,MaxTemp5,%Ox5,Discont5,Depth6,Depth6Error,MinTemp6,MaxTemp6,%Ox6,Discont6,Depth7,Depth7Error,MinTemp7,MaxTemp7,%Ox7,Discont7,Depth8,Depth8Error,MinTemp8,MaxTemp8,%Ox8,Discont8,Depth9,Depth9Error,MinTemp9,MaxTemp9,%Ox9,Discont9,Depth10,Depth10Error,MinTemp10,MaxTemp10,%Ox10,Discont10,Depth11,Depth11Error,MinTemp11,MaxTemp11,%Ox11,Discont11,Depth12,Depth12Error,MinTemp12,MaxTemp12,%Ox12,Discont12,Depth13,Depth13Error,MinTemp13,MaxTemp13,%Ox13,Discont13,Depth14,Depth14Error,MinTemp14,MaxTemp14,%Ox14,Discont14,Depth15,Depth15Error,MinTemp15,MaxTemp15,%Ox15,Discont15,Depth16,Depth16Error,MinTemp16,MaxTemp16,%Ox16,Discont16,Depth17,Depth17Error,MinTemp17,MaxTemp17,%Ox17,Discont17,Depth18,Depth18Error,MinTemp18,MaxTemp18,%Ox18,Discont18,Depth19,Depth19Error,MinTemp19,MaxTemp19,%Ox19,Discont19,Depth20,Depth20Error,MinTemp20,MaxTemp20,%Ox20,Discont20,,,,,
Dung Beetle,238965,0.500000,Transmission,UT,11:04:00 17-May-2025,16.7,-1.00,1,,,, ,12,,5.00,0.00,13.575,13.625,,,10.00,0.00,13.275,13.325,,,15.00,0.00,12.125,12.175,,,20.00,0.00,11.925,11.975,,,25.00,0.00,11.675,11.725,,,30.00,0.00,11.425,11.475,,,35.00,0.00,11.075,11.125,,,40.00,0.00,10.925,10.975,,,45.00,0.00,10.775,10.825,,,50.00,0.00,10.725,10.775,,,55.00,0.00,10.675,10.725,,,60.00,0.00,10.625,10.675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dung Beetle,238965,0.500000,Transmission,UT,22:12:00 17-May-2025,1.7,-1.00,2,,,, ,9,,5.00,0.00,13.725,13.775,,,10.00,0.00,13.725,13.775,,,15.00,0.00,13.725,13.775,,,20.00,0.00,11.825,11.875,,,25.00,0.00,11.675,11.725,,,30.00,0.00,11.675,11.725,,,35.00,0.00,11.675,11.725,,,40.00,0.00,11.625,11.675,,,45.00,0.00,11.625,11.675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dung Beetle,238965,0.500000,Transmission,UT,09:17:00 18-May-2025,1.7,-1.00,1,,,, ,6,,5.00,0.00,12.375,12.425,,,10.00,0.00,12.375,12.425,,,15.00,0.00,12.375,12.425,,,20.00,0.00,12.375,12.425,,,25.00,0.00,12.325,12.375,,,30.00,0.00,12.325,12.375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dung Beetle,238965,0.500000,Transmission,UT,22:33:00 19-May-2025,166.7,-1.00,2,,,, ,11,,5.00,0.00,13.825,13.875,,,10.00,0.00,13.825,13.875,,,15.00,0.00,13.575,13.625,,,20.00,0.00,13.375,13.425,,,25.00,0.00,11.575,11.625,,,30.00,0.00,11.425,11.475,,,35.00,0.00,11.275,11.325,,,40.00,0.00,11.225,11.275,,,45.00,0.00,11.225,11.275,,,50.00,0.00,11.125,11.175,,,55.00,0.00,11.075,11.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dung Beetle,238965,0.500000,Transmission,UT,08:32:00 20-May-2025,16.7,-1.00,1,,,, ,12,,5.00,0.00,13.925,13.975,,,10.00,0.00,13.775,13.825,,,15.00,0.00,13.725,13.775,,,20.00,0.00,12.375,12.425,,,25.00,0.00,11.475,11.525,,,30.00,0.00,11.425,11.475,,,35.00,0.00,11.325,11.375,,,40.00,0.00,11.275,11.325,,,45.00,0.00,11.175,11.225,,,50.00,0.00,11.125,11.175,,,55.00,0.00,11.125,11.175,,,60.00,0.00,11.075,11.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dung Beetle,238965,0.500000,Transmission,UT,19:02:00 20-May-2025,16.7,-1.00,2,,,, ,11,,5.00,0.00,14.425,14.475,,,10.00,0.00,13.975,14.025,,,15.00,0.00,13.725,13.775,,,20.00,0.00,12.375,12.425,,,25.00,0.00,11.825,11.875,,,30.00,0.00,11.575,11.625,,,35.00,0.00,11.375,11.425,,,40.00,0.00,11.075,11.125,,,45.00,0.00,10.925,10.975,,,50.00,0.00,10.675,10.725,,,55.00,0.00,10.575,10.625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dung Beetle,238965,0.500000,Transmission,UT,19:02:00 21-May-2025,16.7,-1.00,2,,,, ,12,,5.00,0.00,14.725,14.775,,,10.00,0.00,14.575,14.625,,,15.00,0.00,13.825,13.875,,,20.00,0.00,11.725,11.775,,,25.00,0.00,11.425,11.475,,,30.00,0.00,11.375,11.425,,,35.00,0.00,11.325,11.375,,,40.00,0.00,11.275,11.325,,,45.00,0.00,11.225,11.275,,,50.00,0.00,10.975,11.025,,,55.00,0.00,10.725,10.775,,,60.00,0.00,10.725,10.775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dung Beetle,238965,0.500000,Transmission,UT,04:02:00 23-May-2025,1.7,-1.00,2,,,, ,10,,5.00,0.00,13.825,13.875,,,10.00,1.00,13.125,13.175,,,15.00,1.00,12.225,12.275,,,20.00,0.00,11.925,11.975,,,25.00,0.00,11.925,11.975,,,30.00,0.00,11.925,11.975,,,35.00,0.00,11.875,11.925,,,40.00,0.00,11.875,11.925,,,45.00,0.00,11.875,11.925,,,50.00,0.00,11.875,11.925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dung Beetle,238965,0.500000,Transmission,UT,16:00:00 23-May-2025,16.7,-1.00,1,,,, ,12,,5.00,0.00,14.525,14.575,,,10.00,0.00,14.425,14.475,,,15.00,0.00,14.175,14.225,,,20.00,0.00,11.925,11.975,,,25.00,0.00,11.275,11.325,,,30.00,0.00,11.075,11.125,,,35.00,0.00,11.075,11.125,,,40.00,0.00,11.025,11.075,,,45.00,0.00,11.025,11.075,,,50.00,0.00,10.925,10.975,,,55.00,0.00,10.925,10.975,,,60.00,0.00,10.925,10.975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dung Beetle,238965,0.500000,Transmission,UT,04:01:00 24-May-2025,16.7,-1.00,2,,,, ,8,,5.00,0.00,13.875,13.925,,,10.00,0.00,13.825,13.875,,,15.00,0.00,13.825,13.875,,,20.00,0.00,12.975,13.025,,,25.00,0.00,12.025,12.075,,,30.00,0.00,11.375,11.425,,,35.00,0.00,11.375,11.425,,,40.00,0.00,11.325,11.375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dung Beetle,238965,0.500000,Transmission,UT,01:22:00 26-May-2025,1.7,-1.00,1,,,, ,2,,5.00,0.00,13.125,13.175,,,10.00,0.00,13.125,13.175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dung Beetle,238965,0.500000,Transmission,UT,13:15:00 26-May-2025,1.7,-1.00,1,,,, ,4,,5.00,0.00,13.225,13.275,,,10.00,0.00,13.225,13.275,,,15.00,0.00,13.225,13.275,,,20.00,0.00,13.225,13.275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dung Beetle,238965,0.500000,Transmission,UT,00:05:00 27-May-2025,1.7,-1.00,1,,,, ,3,,5.00,0.00,13.675,13.725,,,10.00,0.00,13.575,13.625,,,15.00,0.00,13.525,13.575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dung Beetle,238965,0.500000,Transmission,UT,22:59:00 27-May-2025,1.7,-1.00,1,,,, ,13,,5.00,0.00,12.725,12.775,,,10.00,0.00,12.725,12.775,,,15.00,0.00,12.675,12.725,,,20.00,0.00,12.675,12.725,,,25.00,0.00,12.425,12.475,,,30.00,1.00,12.125,12.175,,,35.00,0.00,10.875,10.925,,,40.00,1.00,10.825,10.875,,,45.00,0.00,10.825,10.875,,,50.00,0.00,10.775,10.825,,,55.00,0.00,10.775,10.825,,,60.00,1.00,10.775,10.825,,,65.00,1.00,10.775,10.825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dung Beetle,238965,0.500000,Transmission,UT,00:00:00 28-May-2025,16.7,-1.00,2,,,, ,9,,5.00,0.00,12.575,12.625,,,10.00,0.00,12.675,12.725,,,15.00,0.00,12.675,12.725,,,20.00,0.00,12.625,12.675,,,25.00,0.00,12.425,12.475,,,30.00,0.00,11.925,11.975,,,35.00,0.00,11.025,11.075,,,40.00,0.00,10.975,11.025,,,45.00,0.00,10.925,10.975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dung Beetle,238965,0.500000,Transmission,UT,22:02:00 28-May-2025,1.7,-1.00,1,,,, ,11,,5.00,0.00,12.725,12.775,,,10.00,0.00,12.725,12.775,,,15.00,0.00,12.475,12.525,,,20.00,0.00,12.125,12.175,,,25.00,0.00,12.125,12.175,,,30.00,0.00,12.125,12.175,,,35.00,0.00,12.075,12.125,,,40.00,0.00,11.825,11.875,,,45.00,0.00,10.875,10.925,,,50.00,0.00,10.875,10.925,,,55.00,0.00,10.825,10.875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dung Beetle,238965,0.500000,Transmission,UT,20:18:00 30-May-2025,16.7,-1.00,1,,,, ,10,,5.00,0.00,12.825,12.875,,,10.00,0.00,12.625,12.675,,,15.00,0.00,12.525,12.575,,,20.00,0.00,12.425,12.475,,,25.00,0.00,12.325,12.375,,,30.00,0.00,12.275,12.325,,,35.00,0.00,12.275,12.325,,,40.00,0.00,12.225,12.275,,,45.00,0.00,12.225,12.275,,,50.00,0.00,12.225,12.275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dung Beetle,238965,0.500000,Transmission,UT,09:02:00 31-May-2025,16.7,-1.00,1,,,, ,13,,5.00,0.00,12.975,13.025,,,10.00,0.00,12.975,13.025,,,15.00,0.00,12.475,12.525,,,20.00,0.00,12.325,12.375,,,25.00,0.00,12.025,12.075,,,30.00,0.00,11.375,11.425,,,35.00,0.00,11.225,11.275,,,40.00,0.00,11.075,11.125,,,45.00,0.00,11.025,11.075,,,50.00,1.00,11.025,11.075,,,55.00,0.00,11.025,11.075,,,60.00,0.00,10.975,11.025,,,65.00,1.00,10.975,11.025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dung Beetle,238965,0.500000,Transmission,UT,07:07:00 01-Jun-2025,1.7,-1.00,1,,,, ,14,,5.00,0.00,12.975,13.025,,,10.00,0.00,12.925,12.975,,,15.00,0.00,12.925,12.975,,,20.00,0.00,12.925,12.975,,,25.00,0.00,12.925,12.975,,,30.00,0.00,12.875,12.925,,,35.00,0.00,12.375,12.425,,,40.00,0.00,11.125,11.175,,,45.00,0.00,10.875,10.925,,,50.00,0.00,10.825,10.875,,,55.00,0.00,10.825,10.875,,,60.00,0.00,10.825,10.875,,,65.00,0.00,10.775,10.825,,,70.00,1.00,10.825,10.875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dung Beetle,238965,0.500000,Transmission,UT,18:01:00 01-Jun-2025,1.7,-1.00,1,,,, ,13,,5.00,0.00,13.375,13.425,,,10.00,0.00,13.275,13.325,,,15.00,0.00,13.125,13.175,,,20.00,0.00,13.075,13.125,,,25.00,1.00,13.025,13.075,,,30.00,0.00,12.175,12.225,,,35.00,0.00,11.625,11.675,,,40.00,0.00,11.075,11.125,,,45.00,0.00,11.075,11.125,,,50.00,0.00,11.075,11.125,,,55.00,0.00,11.075,11.125,,,60.00,0.00,11.025,11.075,,,65.00,0.00,11.025,11.075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dung Beetle,238965,0.500000,Transmission,UT,03:59:00 04-Jun-2025,16.7,-1.00,2,,,, ,11,,5.00,0.00,12.925,12.975,,,10.00,0.00,12.925,12.975,,,15.00,0.00,12.925,12.975,,,20.00,0.00,12.725,12.775,,,25.00,0.00,12.675,12.725,,,30.00,0.00,12.625,12.675,,,35.00,0.00,11.375,11.425,,,40.00,0.00,11.225,11.275,,,45.00,1.00,11.225,11.275,,,50.00,0.00,11.225,11.275,,,55.00,0.00,11.225,11.275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dung Beetle,238965,0.500000,Transmission,UT,05:01:00 04-Jun-2025,16.7,-1.00,1,,,, ,11,,5.00,0.00,12.875,12.925,,,10.00,0.00,12.875,12.925,,,15.00,0.00,12.875,12.925,,,20.00,0.00,12.775,12.825,,,25.00,0.00,12.675,12.725,,,30.00,0.00,12.575,12.625,,,35.00,0.00,11.775,11.825,,,40.00,0.00,11.275,11.325,,,45.00,0.00,11.275,11.325,,,50.00,0.00,11.275,11.325,,,55.00,0.00,11.275,11.325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dung Beetle,238965,0.500000,Transmission,UT,01:43:00 07-Jun-2025,16.7,-1.00,1,,,, ,12,,5.00,0.00,13.125,13.175,,,10.00,0.00,13.125,13.175,,,15.00,0.00,13.125,13.175,,,20.00,0.00,13.125,13.175,,,25.00,0.00,13.025,13.075,,,30.00,0.00,12.675,12.725,,,35.00,0.00,11.675,11.725,,,40.00,0.00,11.525,11.575,,,45.00,0.00,11.475,11.525,,,50.00,0.00,11.325,11.375,,,55.00,0.00,11.325,11.375,,,60.00,0.00,11.325,11.375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dung Beetle,238965,0.500000,Transmission,UT,00:04:00 08-Jun-2025,16.7,-1.00,1,,,, ,8,,5.00,0.00,13.025,13.075,,,10.00,0.00,13.025,13.075,,,15.00,0.00,12.925,12.975,,,20.00,0.00,12.725,12.775,,,25.00,0.00,12.325,12.375,,,30.00,0.00,11.975,12.025,,,35.00,1.00,11.825,11.875,,,40.00,0.00,11.825,11.875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dung Beetle,238965,0.500000,Transmission,UT,23:12:00 08-Jun-2025,1.7,-1.00,1,,,, ,7,,5.00,0.00,12.775,12.825,,,10.00,0.00,12.925,12.975,,,15.00,0.00,13.025,13.075,,,20.00,0.00,12.475,12.525,,,25.00,0.00,12.125,12.175,,,30.00,0.00,12.075,12.125,,,35.00,0.00,12.075,12.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
