DeployID,Ptt,Instr,Date,Type,Quality,Latitude,Longitude,Error Radius,Error Semi-Major Axis,Error Semi-Minor Axis,Error Ellipse Orientation,Offset,Offset Orientation,GPE MSD,GPE U,Count,Comment
Purple,238969,UT,10:00:45 05-Mar-2025,Argos,B,49.7682,-3.8086,1880,2464,1434,101,,,,,,
Purple,238969,UT,10:43:16 05-Mar-2025,Argos,B,49.7545,-3.8145,1346,22756,79,100,,,,,,
Purple,238969,UT,11:52:06 05-Mar-2025,Argos,B,49.7522,-3.8126,1582,4611,542,94,,,,,,
Purple,238969,UT,12:36:54 05-Mar-2025,Argos,B,49.7522,-3.8166,1435,49705,41,105,,,,,,
Purple,238969,UT,13:30:50 05-Mar-2025,Argos,B,49.7485,-3.8013,895,11108,72,147,,,,,,
Purple,238969,UT,14:16:29 05-Mar-2025,Argos,B,49.7770,-3.8505,6953,8646,5591,151,,,,,,
Purple,238969,UT,15:08:47 05-Mar-2025,Argos,B,49.7879,-3.8624,6467,7692,5437,111,,,,,,
Purple,238969,UT,16:15:23 05-Mar-2025,Argos,B,49.7523,-3.8112,5583,36197,861,50,,,,,,
Purple,238969,UT,18:00:01 05-Mar-2025,Argos,B,49.7491,-3.8079,3109,5036,1919,66,,,,,,
Purple,238969,UT,19:00:00.301954 05-Mar-2025,FastGPS,6,49.7787,-3.8227,,,,,,,,,,
Purple,238969,UT,19:44:07 05-Mar-2025,Argos,B,49.7433,-3.8030,3881,6209,2425,74,,,,,,
Purple,238969,UT,19:50:31 05-Mar-2025,Argos,B,49.7751,-3.8059,1374,48067,39,74,,,,,,
Purple,238969,UT,22:13:16 05-Mar-2025,Argos,B,49.7833,-3.7952,1946,5321,711,84,,,,,,
Purple,238969,UT,22:13:16 05-Mar-2025,Argos,B,49.7847,-3.7998,1938,5399,695,83,,,,,,
Purple,238969,UT,23:11:06 05-Mar-2025,Argos,B,49.7907,-3.7580,1923,3881,952,90,,,,,,
Purple,238969,UT,23:55:19 05-Mar-2025,Argos,B,49.7951,-3.7339,1923,3219,1148,96,,,,,,
Purple,238969,UT,00:06:30 06-Mar-2025,Argos,B,49.7912,-3.7321,1933,3232,1155,92,,,,,,
Purple,238969,UT,02:54:43.034839 06-Mar-2025,FastGPS,6,49.7313,-3.6917,,,,,,,,,,
Purple,238969,UT,05:51:39.109833 06-Mar-2025,FastGPS,6,49.7117,-3.7330,,,,,,,,,,
Purple,238969,UT,07:00:02 06-Mar-2025,Argos,B,49.7860,-3.6363,3084,5095,1865,102,,,,,,
Purple,238969,UT,08:03:52 06-Mar-2025,Argos,B,49.7280,-3.7431,7278,223896,236,105,,,,,,
Purple,238969,UT,09:37:28 06-Mar-2025,Argos,B,49.7048,-3.7513,7565,38594,1482,105,,,,,,
Purple,238969,UT,09:37:28 06-Mar-2025,Argos,B,49.6961,-3.7086,6149,25562,1478,108,,,,,,
Purple,238969,UT,10:19:22 06-Mar-2025,Argos,B,49.7430,-3.8085,4438,168650,116,98,,,,,,
Purple,238969,UT,10:31:59 06-Mar-2025,Argos,B,49.7419,-3.8017,4249,47903,376,98,,,,,,
Purple,238969,UT,10:40:41.440628 06-Mar-2025,FastGPS,4,49.7234,-3.6692,,,,,,,,,,
Purple,238969,UT,11:54:36.070388 06-Mar-2025,FastGPS,4,49.7201,-3.6739,,,,,,,,,,
Purple,238969,UT,12:04:05 06-Mar-2025,Argos,0,49.7280,-3.6877,5190,23274,1157,147,,,,,,
Purple,238969,UT,12:04:50 06-Mar-2025,Argos,A,49.7258,-3.7534,554,3700,82,97,,,,,,
Purple,238969,UT,12:50:02 06-Mar-2025,Argos,B,49.7286,-3.6795,5185,117804,228,103,,,,,,
Purple,238969,UT,14:21:39 06-Mar-2025,Argos,B,49.7210,-3.6537,965,15540,59,76,,,,,,
Purple,238969,UT,17:04:07.358948 06-Mar-2025,FastGPS,4,49.7292,-3.5963,,,,,,,,,,
Purple,238969,UT,17:11:37 06-Mar-2025,Argos,A,49.7232,-3.6117,196,1616,23,81,,,,,,
Purple,238969,UT,18:00:50.747067 06-Mar-2025,FastGPS,4,49.7221,-3.6171,,,,,,,,,,
Purple,238969,UT,18:22:02.828858 06-Mar-2025,FastGPS,4,49.7204,-3.6200,,,,,,,,,,
Purple,238969,UT,19:26:22 06-Mar-2025,Argos,B,49.7219,-3.5898,1454,2761,765,94,,,,,,
Purple,238969,UT,20:37:39 06-Mar-2025,Argos,B,49.7295,-3.5789,1901,2756,1311,87,,,,,,
Purple,238969,UT,20:38:01 06-Mar-2025,Argos,A,49.7431,-3.5754,694,8028,59,73,,,,,,
Purple,238969,UT,21:53:42 06-Mar-2025,Argos,B,49.7328,-3.5775,1243,2488,620,89,,,,,,
Purple,238969,UT,21:55:38 06-Mar-2025,Argos,B,49.7238,-3.5763,891,12787,62,73,,,,,,
Purple,238969,UT,22:07:04 06-Mar-2025,Argos,B,49.7238,-3.5761,1000,3899,256,75,,,,,,
Purple,238969,UT,23:32:09 06-Mar-2025,Argos,B,49.7210,-3.5661,1568,3272,751,82,,,,,,
Purple,238969,UT,23:32:10.236440 06-Mar-2025,FastGPS,4,49.7112,-3.5598,,,,,,,,,,
Purple,238969,UT,23:51:28 06-Mar-2025,Argos,A,49.7200,-3.5652,247,431,141,172,,,,,,
Purple,238969,UT,00:00:55 07-Mar-2025,Argos,1,49.7008,-3.5554,760,3430,168,101,,,,,,
Purple,238969,UT,01:41:17 07-Mar-2025,Argos,B,49.7137,-3.6415,2922,10330,826,24,,,,,,
