Name,Day,Time,Count,Time Offset,LocNumber,Failures,Hauled Out,Satellites,InitLat,InitLon,InitTime,InitType,Latitude,Longitude,Height,Bad Sats,R95,Residual,Time Error,TWIC Power,Fastloc Power,Noise,Range Bits,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR
Purple,18-Feb-2025,04:35:35,1,,,,0,4,,,,,,,,,,,,,,,15,7,14292,,,,18,15156,,,,30,19757,,,,15,2214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Purple,18-Feb-2025,10:52:48,1,,,,0,4,,,,,,,,,,,,,,,15,12,30683,,,,25,10790,,,,29,14392,,,,11,1124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Purple,18-Feb-2025,12:01:13,2,,,,0,7,,,,,,,,,,,,,,,15,12,2823,,,,25,30900,,,,31,3873,,,,29,29950,,,,11,1248,,,,26,22261,,,,32,17914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Purple,18-Feb-2025,13:07:57,1,,,,0,4,,,,,,,,,,,,,,,15,16,21817,,,,31,1090,,,,18,7518,,,,28,5282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Purple,18-Feb-2025,17:39:51,1,,,,0,4,,,,,,,,,,,,,,,15,2,5829,,,,21,14346,,,,10,28490,,,,27,22594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Purple,18-Feb-2025,19:50:29,1,,,,0,6,,,,,,,,,,,,,,,15,8,28914,,,,32,24616,,,,1,21634,,,,3,14599,,,,14,16274,,,,17,4317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Purple,18-Feb-2025,22:39:35,2,,,,0,6,,,,,,,,,,,,,,,15,1,7839,,,,3,7581,,,,4,7853,,,,2,17649,,,,31,24536,,,,9,6201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Purple,19-Feb-2025,05:02:06,1,,,,0,6,,,,,,,,,,,,,,,15,20,24130,,,,30,3971,,,,5,30677,,,,14,244,,,,15,10278,,,,24,31279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Purple,19-Feb-2025,06:02:46,2,,,,0,6,,,,,,,,,,,,,,,15,15,21404,,,,14,3001,,,,17,11706,,,,22,17744,,,,5,28656,,,,13,14025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Purple,19-Feb-2025,07:16:11,1,,,,0,5,,,,,,,,,,,,,,,15,12,23471,,,,15,22558,,,,10,17734,,,,22,22182,,,,24,19604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Purple,19-Feb-2025,09:26:18,1,,,,0,4,,,,,,,,,,,,,,,15,32,18404,,,,25,21046,,,,19,16287,,,,6,507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Purple,19-Feb-2025,10:44:53,1,,,,0,6,,,,,,,,,,,,,,,15,32,15068,,,,29,11406,,,,28,7864,,,,31,21384,,,,3,20100,,,,6,31659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Purple,19-Feb-2025,13:26:06,2,,,,0,5,,,,,,,,,,,,,,,15,31,11387,,,,26,22282,,,,25,8222,,,,29,24290,,,,28,8068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Purple,19-Feb-2025,15:46:02,1,,,,0,5,,,,,,,,,,,,,,,15,27,9672,,,,18,27472,,,,16,17005,,,,26,15612,,,,23,468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Purple,19-Feb-2025,20:14:22,1,,,,0,4,,,,,,,,,,,,,,,15,14,2773,,,,22,31023,,,,3,24080,,,,2,20180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Purple,19-Feb-2025,21:00:01,1,,,,0,4,,,,,,,,,,,,,,,15,19,17320,,,,17,23873,,,,2,13478,,,,1,12168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Purple,20-Feb-2025,04:13:19,1,,,,0,4,,,,,,,,,,,,,,,15,14,19292,,,,13,26770,,,,5,19946,,,,22,20761,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Purple,20-Feb-2025,05:28:23,1,,,,0,8,,,,,,,,,,,,,,,15,14,26498,,,,30,18155,,,,22,28909,,,,5,13335,,,,15,4784,,,,13,17285,,,,24,22812,,,,23,20789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Purple,20-Feb-2025,06:33:38,1,,,,0,8,,,,,,,,,,,,,,,15,13,10203,,,,15,2917,,,,22,30124,,,,17,22542,,,,19,28622,,,,12,2237,,,,14,3542,,,,5,17275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Purple,20-Feb-2025,07:47:06,2,,,,0,8,,,,,,,,,,,,,,,15,24,136,,,,15,28902,,,,19,7410,,,,17,6690,,,,10,31032,,,,12,30671,,,,22,22950,,,,23,3349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Purple,20-Feb-2025,09:01:51,1,,,,0,4,,,,,,,,,,,,,,,15,32,10624,,,,19,13974,,,,24,7753,,,,15,31376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Purple,20-Feb-2025,12:11:36,2,,,,0,5,,,,,,,,,,,,,,,15,29,549,,,,25,8933,,,,31,9391,,,,28,11910,,,,26,23376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Purple,20-Feb-2025,13:25:24,1,,,,0,6,,,,,,,,,,,,,,,15,28,7998,,,,31,18444,,,,25,6595,,,,26,10054,,,,18,7404,,,,29,30211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Purple,20-Feb-2025,16:53:36,3,,,,0,4,,,,,,,,,,,,,,,15,8,25468,,,,10,28606,,,,27,18308,,,,16,22341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Purple,20-Feb-2025,18:01:59,2,,,,0,6,,,,,,,,,,,,,,,15,10,20043,,,,27,19355,,,,21,10153,,,,32,6914,,,,1,29176,,,,14,28955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Purple,20-Feb-2025,19:09:49,2,,,,0,6,,,,,,,,,,,,,,,15,8,18436,,,,2,17186,,,,1,18506,,,,22,14427,,,,14,11640,,,,3,19125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Purple,21-Feb-2025,04:11:57,2,,,,0,6,,,,,,,,,,,,,,,15,20,27963,,,,14,15935,,,,13,18205,,,,5,5083,,,,22,19250,,,,30,16745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Purple,21-Feb-2025,15:35:56,1,,,,0,6,,,,,,,,,,,,,,,15,10,19980,,,,26,24112,,,,27,7678,,,,18,6410,,,,23,1078,,,,8,22665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Purple,21-Feb-2025,16:26:25,1,,,,0,7,,,,,,,,,,,,,,,15,23,26203,,,,8,11474,,,,18,4750,,,,10,21177,,,,16,21464,,,,7,16483,,,,27,6940,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Purple,21-Feb-2025,19:06:09,1,,,,0,7,,,,,,,,,,,,,,,15,8,17453,,,,3,19790,,,,32,17814,,,,10,30960,,,,27,11526,,,,2,16455,,,,14,8546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Purple,22-Feb-2025,09:55:16,2,,,,0,5,,,,,,,,,,,,,,,15,29,18002,,,,32,8030,,,,12,23360,,,,24,11830,,,,25,7300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Purple,22-Feb-2025,11:08:27,1,,,,0,5,,,,,,,,,,,,,,,15,12,29710,,,,25,19530,,,,28,2441,,,,29,14348,,,,31,29724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Purple,22-Feb-2025,13:18:28,1,,,,0,6,,,,,,,,,,,,,,,15,18,1650,,,,31,3586,,,,29,20506,,,,26,240,,,,5,24558,,,,16,31701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Purple,22-Feb-2025,16:25:45,1,,,,0,8,,,,,,,,,,,,,,,15,16,25510,,,,8,3432,,,,27,23738,,,,23,10685,,,,18,11084,,,,10,14767,,,,2,25544,,,,26,2763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Purple,22-Feb-2025,18:28:10,2,,,,0,6,,,,,,,,,,,,,,,15,2,19824,,,,32,24327,,,,8,5105,,,,1,9259,,,,10,21618,,,,27,1397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Purple,22-Feb-2025,21:17:55,1,,,,0,5,,,,,,,,,,,,,,,15,4,28794,,,,2,23221,,,,21,1838,,,,17,8816,,,,1,12820,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Purple,22-Feb-2025,23:30:53,1,,,,0,5,,,,,,,,,,,,,,,15,6,10327,,,,3,22406,,,,19,954,,,,17,3875,,,,11,28362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Purple,23-Feb-2025,00:48:05,2,,,,0,4,,,,,,,,,,,,,,,15,11,27376,,,,4,5743,,,,7,16644,,,,20,22042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Purple,23-Feb-2025,01:58:51,1,,,,0,4,,,,,,,,,,,,,,,15,9,27901,,,,20,10920,,,,7,16983,,,,6,20498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Purple,23-Feb-2025,04:27:37,1,,,,0,4,,,,,,,,,,,,,,,15,22,13604,,,,30,7565,,,,15,23544,,,,13,20232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Purple,23-Feb-2025,07:02:15,1,,,,0,5,,,,,,,,,,,,,,,15,13,8127,,,,23,27871,,,,15,31544,,,,10,11024,,,,17,22928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Purple,23-Feb-2025,10:27:54,1,,,,0,6,,,,,,,,,,,,,,,15,29,8271,,,,32,16574,,,,12,3308,,,,28,14762,,,,25,30466,,,,24,12339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Purple,23-Feb-2025,12:41:53,2,,,,0,8,,,,,,,,,,,,,,,15,29,8380,,,,31,16945,,,,28,28218,,,,18,30610,,,,25,6740,,,,26,4339,,,,16,12322,,,,4,26411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Purple,23-Feb-2025,13:52:51,2,,,,0,4,,,,,,,,,,,,,,,15,18,11326,,,,16,28446,,,,29,2666,,,,5,32428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Purple,23-Feb-2025,15:01:28,2,,,,0,4,,,,,,,,,,,,,,,15,26,3208,,,,31,13004,,,,18,16927,,,,23,1367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Purple,23-Feb-2025,16:02:27,2,,,,0,8,,,,,,,,,,,,,,,15,16,3349,,,,10,6069,,,,23,2169,,,,27,6544,,,,18,13090,,,,26,4495,,,,8,310,,,,7,15881,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Purple,23-Feb-2025,17:01:43,3,,,,0,5,,,,,,,,,,,,,,,15,10,1777,,,,16,4147,,,,27,3451,,,,8,3942,,,,7,7044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Purple,23-Feb-2025,21:37:05,1,,,,0,4,,,,,,,,,,,,,,,15,3,20350,,,,19,18982,,,,1,22842,,,,6,27507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Purple,24-Feb-2025,01:23:44,1,,,,0,5,,,,,,,,,,,,,,,15,6,13878,,,,9,1573,,,,20,15504,,,,11,2816,,,,30,14468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Purple,24-Feb-2025,02:33:53,1,,,,0,5,,,,,,,,,,,,,,,15,7,29009,,,,30,13828,,,,5,24476,,,,9,23847,,,,20,17356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Purple,24-Feb-2025,05:04:38,2,,,,0,6,,,,,,,,,,,,,,,15,22,30537,,,,23,4391,,,,5,11652,,,,14,10014,,,,15,29544,,,,18,32573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Purple,24-Feb-2025,07:14:09,1,,,,0,4,,,,,,,,,,,,,,,15,23,6364,,,,24,29821,,,,12,24896,,,,10,13368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Purple,24-Feb-2025,08:20:35,1,,,,0,5,,,,,,,,,,,,,,,15,10,4103,,,,25,22102,,,,23,27038,,,,32,14585,,,,24,26028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Purple,24-Feb-2025,16:16:56,1,,,,0,5,,,,,,,,,,,,,,,15,10,23767,,,,16,6072,,,,23,21287,,,,26,17397,,,,27,1664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Purple,24-Feb-2025,21:40:37,1,,,,0,8,,,,,,,,,,,,,,,15,17,2631,,,,19,30444,,,,6,20960,,,,1,29718,,,,28,7160,,,,2,22107,,,,4,14374,,,,12,30509,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Purple,26-Feb-2025,05:55:36,1,,,,0,7,,,,,,,,,,,,,,,15,10,18481,,,,24,10804,,,,23,19428,,,,13,17029,,,,14,12394,,,,22,21083,,,,15,10760,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Purple,26-Feb-2025,10:39:27,1,,,,0,5,,,,,,,,,,,,,,,15,12,14594,,,,25,8231,,,,29,20212,,,,11,29692,,,,28,13484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Purple,26-Feb-2025,11:38:29,2,,,,0,4,,,,,,,,,,,,,,,15,29,6119,,,,25,8621,,,,32,9656,,,,31,31673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Purple,26-Feb-2025,13:48:11,1,,,,0,4,,,,,,,,,,,,,,,15,31,2571,,,,5,18306,,,,29,30796,,,,26,4746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Purple,26-Feb-2025,14:00:23,1,,,,0,6,,,,,,,,,,,,,,,15,26,10677,,,,31,31037,,,,29,28040,,,,5,18704,,,,27,14962,,,,16,15213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Purple,26-Feb-2025,17:32:09,2,,,,0,6,,,,,,,,,,,,,,,15,2,24853,,,,8,16200,,,,21,26126,,,,27,17252,,,,1,21832,,,,14,20663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Purple,26-Feb-2025,18:45:51,2,,,,0,4,,,,,,,,,,,,,,,15,17,10399,,,,14,32092,,,,22,3239,,,,1,6495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Purple,26-Feb-2025,19:54:40,1,,,,0,4,,,,,,,,,,,,,,,15,17,5625,,,,32,28306,,,,2,29538,,,,22,21923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Purple,26-Feb-2025,21:09:15,1,,,,0,5,,,,,,,,,,,,,,,15,19,29132,,,,17,537,,,,31,66,,,,4,16097,,,,3,12944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Purple,26-Feb-2025,23:32:01,1,,,,0,5,,,,,,,,,,,,,,,15,11,13252,,,,9,20148,,,,6,17505,,,,19,26774,,,,20,23352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Purple,27-Feb-2025,02:19:37,2,,,,0,4,,,,,,,,,,,,,,,15,5,16807,,,,11,15010,,,,7,23033,,,,13,9551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Purple,27-Feb-2025,03:02:04,1,,,,0,4,,,,,,,,,,,,,,,15,13,6811,,,,5,5860,,,,7,20649,,,,30,21688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Purple,27-Feb-2025,05:21:48,1,,,,0,4,,,,,,,,,,,,,,,15,15,28145,,,,13,9278,,,,22,30745,,,,23,19505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Purple,27-Feb-2025,19:06:54,2,,,,0,5,,,,,,,,,,,,,,,15,1,7701,,,,22,16310,,,,2,9677,,,,32,12659,,,,17,6282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Purple,28-Feb-2025,05:42:07,2,,,,0,5,,,,,,,,,,,,,,,15,24,4347,,,,15,17537,,,,13,31900,,,,23,19699,,,,30,30106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Purple,28-Feb-2025,06:52:10,2,,,,0,6,,,,,,,,,,,,,,,15,24,23989,,,,10,4554,,,,15,11513,,,,12,7382,,,,19,18840,,,,13,3311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Purple,28-Feb-2025,17:52:28,3,,,,0,5,,,,,,,,,,,,,,,15,27,30608,,,,10,25678,,,,2,1753,,,,1,821,,,,14,30918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Purple,01-Mar-2025,03:13:47,1,,,,0,7,,,,,,,,,,,,,,,15,13,22639,,,,5,25951,,,,15,30254,,,,18,9294,,,,20,30640,,,,7,23699,,,,14,17426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Purple,01-Mar-2025,05:06:55,1,,,,0,7,,,,,,,,,,,,,,,15,13,22232,,,,5,19329,,,,22,31786,,,,23,29182,,,,14,4022,,,,18,719,,,,15,20230,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Purple,01-Mar-2025,06:18:14,3,,,,0,6,,,,,,,,,,,,,,,15,23,31444,,,,24,24580,,,,13,32482,,,,15,32559,,,,12,10130,,,,22,32337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Purple,01-Mar-2025,07:24:25,1,,,,0,6,,,,,,,,,,,,,,,15,12,17048,,,,15,15273,,,,23,30683,,,,25,27160,,,,10,32028,,,,24,27345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Purple,01-Mar-2025,10:41:26,1,,,,0,4,,,,,,,,,,,,,,,15,28,16338,,,,29,1435,,,,12,28670,,,,25,23354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Purple,01-Mar-2025,11:03:41,1,,,,0,6,,,,,,,,,,,,,,,15,32,21355,,,,31,16097,,,,29,3560,,,,11,30701,,,,25,10354,,,,26,14669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Purple,01-Mar-2025,12:05:04,1,,,,0,7,,,,,,,,,,,,,,,15,16,8036,,,,28,11818,,,,25,32324,,,,31,2730,,,,26,13028,,,,18,8875,,,,29,3288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Purple,01-Mar-2025,13:12:52,1,,,,0,4,,,,,,,,,,,,,,,15,27,28869,,,,31,22517,,,,28,10619,,,,26,28046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Purple,01-Mar-2025,15:38:39,2,,,,0,5,,,,,,,,,,,,,,,15,10,17563,,,,16,11754,,,,23,27116,,,,26,19567,,,,21,16330,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Purple,01-Mar-2025,19:18:39,4,,,,0,7,,,,,,,,,,,,,,,15,14,28156,,,,22,28386,,,,17,3064,,,,8,14345,,,,21,9468,,,,1,20881,,,,3,29288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Purple,01-Mar-2025,23:01:35,3,,,,0,6,,,,,,,,,,,,,,,15,19,12850,,,,4,12999,,,,6,2195,,,,17,21169,,,,9,19476,,,,11,17401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Purple,02-Mar-2025,02:10:23,1,,,,0,4,,,,,,,,,,,,,,,15,30,14872,,,,11,8664,,,,9,6821,,,,6,26486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Purple,02-Mar-2025,04:23:09,1,,,,0,5,,,,,,,,,,,,,,,15,15,27172,,,,22,18393,,,,14,15128,,,,30,23865,,,,5,29726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Purple,02-Mar-2025,05:31:44,3,,,,0,7,,,,,,,,,,,,,,,15,22,504,,,,13,12576,,,,14,30036,,,,24,27636,,,,23,8794,,,,17,14243,,,,5,4870,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Purple,02-Mar-2025,07:41:50,1,,,,0,4,,,,,,,,,,,,,,,15,19,160,,,,24,5955,,,,32,5091,,,,15,20349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Purple,02-Mar-2025,11:00:01,1,,,,0,4,,,,,,,,,,,,,,,15,29,11656,,,,25,18770,,,,12,15984,,,,26,17688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Purple,02-Mar-2025,14:32:31,1,,,,0,4,,,,,,,,,,,,,,,15,26,15073,,,,27,13814,,,,16,6757,,,,18,10025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Purple,02-Mar-2025,15:45:50,2,,,,0,6,,,,,,,,,,,,,,,15,10,14112,,,,16,5504,,,,23,21640,,,,21,21894,,,,2,14816,,,,26,30751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Purple,02-Mar-2025,16:49:49,3,,,,0,5,,,,,,,,,,,,,,,15,10,31114,,,,8,9621,,,,16,598,,,,2,5002,,,,27,29050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Purple,02-Mar-2025,21:14:47,1,,,,0,6,,,,,,,,,,,,,,,15,2,20412,,,,3,9034,,,,9,19856,,,,17,8694,,,,1,12586,,,,31,14289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Purple,02-Mar-2025,22:00:24,1,,,,0,7,,,,,,,,,,,,,,,15,17,29222,,,,9,16873,,,,3,17691,,,,1,20631,,,,6,20282,,,,19,32185,,,,4,32316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Purple,02-Mar-2025,23:00:14,2,,,,0,4,,,,,,,,,,,,,,,15,3,7088,,,,9,19677,,,,31,18946,,,,7,29864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Purple,02-Mar-2025,23:50:40,1,,,,0,6,,,,,,,,,,,,,,,15,7,2617,,,,9,9014,,,,30,31402,,,,4,3422,,,,3,17538,,,,6,12655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Purple,03-Mar-2025,03:03:26,1,,,,0,7,,,,,,,,,,,,,,,15,14,32519,,,,22,15017,,,,5,3218,,,,30,28161,,,,18,12306,,,,7,21161,,,,13,27454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Purple,03-Mar-2025,06:08:35,1,,,,0,7,,,,,,,,,,,,,,,15,19,2831,,,,13,5515,,,,17,12160,,,,22,4714,,,,15,29820,,,,23,17899,,,,12,24788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Purple,03-Mar-2025,07:17:23,3,,,,0,4,,,,,,,,,,,,,,,15,10,9211,,,,15,30834,,,,19,19861,,,,12,2618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Purple,03-Mar-2025,09:04:19,1,,,,0,4,,,,,,,,,,,,,,,15,12,23142,,,,24,21727,,,,25,24686,,,,32,2400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Purple,03-Mar-2025,10:03:16,2,,,,0,5,,,,,,,,,,,,,,,15,29,5064,,,,32,25533,,,,12,3201,,,,31,8154,,,,25,16604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
