DeployID,Ptt,Instr,Date,Type,Quality,Latitude,Longitude,Error radius,Error Semi-major axis,Error Semi-minor axis,Error Ellipse orientation,Offset,Offset orientation,GPE MSD,GPE U,Count,Comment
JP,238968,UT,07:26:57 09-Dec-2024,Argos,B,50.0793,-5.4696,5633,272573,116,82,,,,,,
JP,238968,UT,07:28:44 09-Dec-2024,Argos,A,50.0878,-5.3995,157,183,134,143,,,,,,
JP,238968,UT,07:40:42 09-Dec-2024,Argos,3,50.0928,-5.3934,136,199,93,87,,,,,,
JP,238968,UT,09:06:42 09-Dec-2024,Argos,B,50.0941,-5.4228,1130,2226,573,97,,,,,,
JP,238968,UT,10:27:50 09-Dec-2024,Argos,B,50.0932,-5.4366,1886,3956,899,96,,,,,,
JP,238968,UT,10:45:03 09-Dec-2024,Argos,B,50.0837,-5.3545,1764,2876,1082,99,,,,,,
JP,238968,UT,10:45:03 09-Dec-2024,Argos,B,50.0962,-5.4201,2175,4965,953,100,,,,,,
JP,238968,UT,11:03:42 09-Dec-2024,Argos,B,50.0858,-5.2922,1260,14314,110,164,,,,,,
JP,238968,UT,11:51:03 09-Dec-2024,Argos,B,50.0840,-5.3051,1545,2230,1069,158,,,,,,
JP,238968,UT,12:06:30 09-Dec-2024,Argos,B,50.0768,-5.3006,1492,1836,1211,106,,,,,,
JP,238968,UT,12:28:14 09-Dec-2024,Argos,B,50.0783,-5.2967,1531,2202,1063,108,,,,,,
JP,238968,UT,13:44:17 09-Dec-2024,Argos,B,50.0590,-5.2939,2103,3466,1275,62,,,,,,
JP,238968,UT,14:12:15 09-Dec-2024,Argos,B,50.0599,-5.2901,2444,4170,1432,65,,,,,,
JP,238968,UT,15:43:44 09-Dec-2024,Argos,B,50.0661,-5.2987,2500,5438,1148,87,,,,,,
JP,238968,UT,17:24:16 09-Dec-2024,Argos,A,50.0837,-5.4076,174,818,37,70,,,,,,
JP,238968,UT,18:35:40 09-Dec-2024,Argos,B,50.0867,-5.4400,826,14862,45,107,,,,,,
JP,238968,UT,18:57:12 09-Dec-2024,Argos,B,50.0860,-5.4459,1245,4439,348,105,,,,,,
JP,238968,UT,19:12:41 09-Dec-2024,Argos,B,50.0908,-5.4586,1259,3487,454,100,,,,,,
JP,238968,UT,20:04:10 09-Dec-2024,Argos,B,50.0956,-5.4806,1567,3618,678,97,,,,,,
JP,238968,UT,20:22:21 09-Dec-2024,Argos,B,50.1082,-5.4572,777,9257,65,148,,,,,,
