DeployID,Ptt,DepthSensor,Instr,SW,RTC,Received,Time Offset,LocationQuality,Latitude,Longitude,Type,HauledOut,BrokenThermistor,BrokenLink,Transmits,BattVoltage,TransmitVoltage,TransmitCurrent,Temperature,Depth,MaxDepth,ZeroDepthOffset,LightLevel,NoDawnDusk,ReleaseType,ReleaseTime,InitiallyBroken,BurnMinutes,ReleaseDepth,FastGPSPower,TWICPower,PowerLimit,WetDry,MinWetDry,MaxWetDry,WetDryThreshold,StatusWord,TransmitPower,Resets,PreReleaseTilt,PreReleaseTiltSd,PreReleaseTiltCount,XmitQueue,FastGPSLocNumber,FastGPSFailures,BattDiscon,Tilt,S11,ReleaseWetDry,ReleaseTemperature,MaxDepth,LLRangeToday,DeployStart,FirstPostReleaseTX,upright,SWBuild
JP,238968,0.500000,UT,,09:32:50 27-Jan-2025,09:32:55 27-Jan-2025,5,A,50.4195,-5.0766,CRC,,,,25339,3.300,,,9.40,2.0,,,,,,,,,,,,,183,22,255,40,,,,,,,48,2930,1704,0,25,,,,,,15:00:00 07-Nov-2024,,,
JP,238968,0.500000,UT,,21:01:17 30-Jan-2025,21:01:22 30-Jan-2025,5,1,50.2795,-5.2508,CRC,,,,26414,3.350,,,9.80,2.0,,,,,,,,,,,,,115,21,255,40,,,,,,,46,3071,1790,0,24,,,,,,15:00:00 07-Nov-2024,,,
JP,238968,0.500000,UT,,23:02:31 30-Jan-2025,23:02:36 30-Jan-2025,5,3,50.2817,-5.2559,CRC,,,,26439,3.325,,,9.75,2.0,,,,,,,,,,,,,159,21,255,40,,,,,,,62,3074,1790,0,21,,,,,,15:00:00 07-Nov-2024,,,
JP,238968,0.500000,UT,,01:28:46 07-Feb-2025,01:28:51 07-Feb-2025,5,A,50.4089,-5.0576,CRC,,,,28639,3.325,,,9.30,2.5,,,,,,,,,,,,,108,21,255,40,,,,,,,50,3322,1928,0,23,,,,,,15:00:00 07-Nov-2024,,,
JP,238968,0.500000,UT,,07:15:33 08-Feb-2025,07:15:38 08-Feb-2025,5,A,50.4146,-5.1153,CRC,,,,28889,3.300,,,8.65,2.0,,,,,,,,,,,,,136,22,255,40,,,,,,,40,3376,1975,0,15,,,,,,15:00:00 07-Nov-2024,,,
JP,238968,0.500000,UT,,23:04:56 11-Feb-2025,23:05:01 11-Feb-2025,5,B,50.4155,-5.0776,CRC,,,,29989,3.325,,,8.45,2.0,,,,,,,,,,,,,255,22,255,40,,,,,,,34,3516,2056,0,18,,,,,,15:00:00 07-Nov-2024,,,
JP,238968,0.500000,UT,,17:28:42 12-Feb-2025,17:28:47 12-Feb-2025,5,2,50.4148,-5.1109,CRC,,,,30189,3.375,,,8.90,2.0,,,,,,,,,,,,,255,22,255,40,,,,,,,42,3539,2068,0,9,,,,,,15:00:00 07-Nov-2024,,,
JP,238968,0.500000,UT,,19:03:55 12-Feb-2025,19:04:00 12-Feb-2025,5,1,50.4537,-5.0440,CRC,,,,30214,3.325,,,9.10,2.0,,,,,,,,,,,,,189,22,255,40,,,,,,,48,3541,2068,0,21,,,,,,15:00:00 07-Nov-2024,,,
JP,238968,0.500000,UT,,21:05:02 12-Feb-2025,21:05:07 12-Feb-2025,5,1,50.4664,-5.0293,CRC,,,,30239,3.325,,,8.80,2.0,,,,,,,,,,,,,255,22,255,40,,,,,,,54,3543,2068,0,21,,,,,,15:00:00 07-Nov-2024,,,
JP,238968,0.500000,UT,,10:58:39 13-Feb-2025,10:58:45 13-Feb-2025,6,2,50.4028,-5.1460,CRC,,,,30414,3.375,,,14.50,3.0,,,,,,,,,,,,,255,22,255,40,,,,,,,46,3565,2082,0,43,,,,,,15:00:00 07-Nov-2024,,,
JP,238968,0.500000,UT,,05:45:33 15-Feb-2025,05:45:38 15-Feb-2025,5,B,50.4503,-5.0497,CRC,,,,30939,3.325,,,8.95,2.0,,,,,,,,,,,,,89,22,255,40,,,,,,,32,3637,2129,0,23,,,,,,15:00:00 07-Nov-2024,,,
JP,238968,0.500000,UT,,09:10:36 16-Feb-2025,09:10:41 16-Feb-2025,5,3,50.4201,-5.0914,CRC,,,,31214,3.325,,,8.70,2.0,,,,,,,,,,,,,173,22,255,40,,,,,,,48,3681,2160,0,15,,,,,,15:00:00 07-Nov-2024,,,
JP,238968,0.500000,UT,,19:38:23 18-Feb-2025,19:38:29 18-Feb-2025,6,0,50.4369,-5.0580,CRC,,,,31864,3.350,,,8.85,2.0,,,,,,,,,,,,,239,22,255,40,,,,,,,44,3791,2242,0,37,,,,,,15:00:00 07-Nov-2024,,,
JP,238968,0.500000,UT,,06:48:31 23-Feb-2025,06:48:37 23-Feb-2025,6,B,50.4430,-5.0637,CRC,,,,33039,3.350,,,9.85,2.5,,,,,,,,,,,,,161,21,255,40,,,,,,,26,3972,2373,0,15,,,,,,15:00:00 07-Nov-2024,,,
