DeployID,Ptt,DepthSensor,Source,Instr,Date,Duration,Time Offset,Count,LocationQuality,Latitude,Longitude,BadTherm,NumBins,Partial,Depth1,Depth1Error,MinTemp1,MaxTemp1,%Ox1,Discont1,Depth2,Depth2Error,MinTemp2,MaxTemp2,%Ox2,Discont2,Depth3,Depth3Error,MinTemp3,MaxTemp3,%Ox3,Discont3,Depth4,Depth4Error,MinTemp4,MaxTemp4,%Ox4,Discont4,Depth5,Depth5Error,MinTemp5,MaxTemp5,%Ox5,Discont5,Depth6,Depth6Error,MinTemp6,MaxTemp6,%Ox6,Discont6,Depth7,Depth7Error,MinTemp7,MaxTemp7,%Ox7,Discont7,Depth8,Depth8Error,MinTemp8,MaxTemp8,%Ox8,Discont8,Depth9,Depth9Error,MinTemp9,MaxTemp9,%Ox9,Discont9,Depth10,Depth10Error,MinTemp10,MaxTemp10,%Ox10,Discont10,Depth11,Depth11Error,MinTemp11,MaxTemp11,%Ox11,Discont11,Depth12,Depth12Error,MinTemp12,MaxTemp12,%Ox12,Discont12,Depth13,Depth13Error,MinTemp13,MaxTemp13,%Ox13,Discont13,Depth14,Depth14Error,MinTemp14,MaxTemp14,%Ox14,Discont14,Depth15,Depth15Error,MinTemp15,MaxTemp15,%Ox15,Discont15,Depth16,Depth16Error,MinTemp16,MaxTemp16,%Ox16,Discont16,Depth17,Depth17Error,MinTemp17,MaxTemp17,%Ox17,Discont17,Depth18,Depth18Error,MinTemp18,MaxTemp18,%Ox18,Discont18,Depth19,Depth19Error,MinTemp19,MaxTemp19,%Ox19,Discont19,Depth20,Depth20Error,MinTemp20,MaxTemp20,%Ox20,Discont20,,,,,
JP,238968,0.500000,Transmission,UT,04:02:00 15-Jan-2025,16.7,4.00,1,,,, ,15,,5.00,0.00,11.125,11.175,,,10.00,0.00,11.125,11.175,,,15.00,0.00,11.125,11.175,,,20.00,0.00,11.125,11.175,,,25.00,0.00,11.125,11.175,,,30.00,0.00,11.125,11.175,,,35.00,0.00,11.125,11.175,,,40.00,0.00,11.125,11.175,,,45.00,0.00,11.125,11.175,,,50.00,0.00,11.125,11.175,,,55.00,1.00,11.125,11.175,,,60.00,0.00,11.125,11.175,,,65.00,0.00,11.125,11.175,,,70.00,0.00,11.125,11.175,,,75.00,0.00,11.125,11.175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JP,238968,0.500000,Transmission,UT,16:00:00 15-Jan-2025,16.7,4.00,3,,,, ,15,,5.00,0.00,11.125,11.175,,,10.00,1.00,11.125,11.175,,,15.00,0.00,11.125,11.175,,,20.00,0.00,11.125,11.175,,,25.00,0.00,11.125,11.175,,,30.00,0.00,11.125,11.175,,,35.00,0.00,11.125,11.175,,,40.00,0.00,11.125,11.175,,,45.00,0.00,11.125,11.175,,,50.00,0.00,11.125,11.175,,,55.00,0.00,11.125,11.175,,,60.00,0.00,11.125,11.175,,,65.00,0.00,11.125,11.175,,,70.00,0.00,11.125,11.175,,,75.00,0.00,11.125,11.175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JP,238968,0.500000,Transmission,UT,15:02:00 16-Jan-2025,16.7,4.00,3,,,, ,14,,5.00,0.00,11.175,11.225,,,10.00,1.00,11.175,11.225,,,15.00,0.00,11.175,11.225,,,20.00,0.00,11.175,11.225,,,25.00,0.00,11.175,11.225,,,30.00,0.00,11.175,11.225,,,35.00,0.00,11.175,11.225,,,40.00,0.00,11.175,11.225,,,45.00,0.00,11.175,11.225,,,50.00,0.00,11.175,11.225,,,55.00,0.00,11.175,11.225,,,60.00,1.00,11.175,11.225,,,65.00,0.00,11.175,11.225,,,70.00,0.00,11.175,11.225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JP,238968,0.500000,Transmission,UT,02:26:00 17-Jan-2025,16.7,4.00,1,,,, ,10,,5.00,0.00,11.175,11.225,,,10.00,0.00,11.125,11.175,,,15.00,0.00,11.125,11.175,,,20.00,0.00,11.125,11.175,,,25.00,0.00,11.125,11.175,,,30.00,0.00,11.125,11.175,,,35.00,0.00,11.125,11.175,,,40.00,0.00,11.125,11.175,,,45.00,0.00,11.175,11.225,,,50.00,0.00,11.175,11.225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JP,238968,0.500000,Transmission,UT,13:41:00 17-Jan-2025,1.7,4.00,1,,,, ,10,,5.00,0.00,11.175,11.225,,,10.00,0.00,11.175,11.225,,,15.00,0.00,11.175,11.225,,,20.00,0.00,11.175,11.225,,,25.00,0.00,11.175,11.225,,,30.00,0.00,11.175,11.225,,,35.00,0.00,11.175,11.225,,,40.00,0.00,11.175,11.225,,,45.00,0.00,11.175,11.225,,,50.00,0.00,11.175,11.225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JP,238968,0.500000,Transmission,UT,11:04:00 19-Jan-2025,16.7,4.00,1,,,, ,14,,5.00,0.00,11.075,11.125,,,10.00,0.00,11.075,11.125,,,15.00,0.00,11.075,11.125,,,20.00,0.00,11.075,11.125,,,25.00,0.00,11.075,11.125,,,30.00,0.00,11.075,11.125,,,35.00,1.00,11.075,11.125,,,40.00,0.00,11.075,11.125,,,45.00,0.00,11.075,11.125,,,50.00,0.00,11.075,11.125,,,55.00,1.00,11.075,11.125,,,60.00,0.00,11.075,11.125,,,65.00,0.00,11.075,11.125,,,70.00,0.00,11.075,11.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JP,238968,0.500000,Transmission,UT,00:01:00 20-Jan-2025,16.7,4.00,2,,,, ,14,,5.00,0.00,10.975,11.025,,,10.00,0.00,10.975,11.025,,,15.00,0.00,11.025,11.075,,,20.00,0.00,11.025,11.075,,,25.00,0.00,11.025,11.075,,,30.00,0.00,11.025,11.075,,,35.00,0.00,11.025,11.075,,,40.00,0.00,11.025,11.075,,,45.00,0.00,11.025,11.075,,,50.00,0.00,11.025,11.075,,,55.00,0.00,11.025,11.075,,,60.00,0.00,11.025,11.075,,,65.00,0.00,11.025,11.075,,,70.00,1.00,11.025,11.075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JP,238968,0.500000,Transmission,UT,10:02:00 20-Jan-2025,1.7,4.00,1,,,, ,14,,5.00,1.00,10.975,11.025,,,10.00,0.00,10.975,11.025,,,15.00,0.00,10.975,11.025,,,20.00,0.00,10.975,11.025,,,25.00,0.00,10.975,11.025,,,30.00,0.00,10.975,11.025,,,35.00,0.00,10.975,11.025,,,40.00,0.00,10.975,11.025,,,45.00,0.00,10.975,11.025,,,50.00,0.00,10.975,11.025,,,55.00,1.00,10.975,11.025,,,60.00,0.00,10.975,11.025,,,65.00,0.00,10.975,11.025,,,70.00,0.00,10.975,11.025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JP,238968,0.500000,Transmission,UT,22:55:00 20-Jan-2025,1.7,4.00,2,,,, ,4,,5.00,0.00,10.975,11.025,,,10.00,0.00,11.025,11.075,,,15.00,0.00,11.025,11.075,,,20.00,0.00,11.025,11.075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JP,238968,0.500000,Transmission,UT,21:01:00 21-Jan-2025,1.7,4.00,1,,,, ,10,,5.00,0.00,10.625,10.675,,,10.00,0.00,10.625,10.675,,,15.00,0.00,10.625,10.675,,,20.00,0.00,10.625,10.675,,,25.00,0.00,10.625,10.675,,,30.00,0.00,10.625,10.675,,,35.00,0.00,10.625,10.675,,,40.00,1.00,10.625,10.675,,,45.00,0.00,10.625,10.675,,,50.00,0.00,10.625,10.675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JP,238968,0.500000,Transmission,UT,06:42:00 24-Jan-2025,1.7,5.00,2,,,, ,3,,5.00,0.00,9.675,9.725,,,10.00,0.00,9.675,9.725,,,15.00,1.00,9.675,9.725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JP,238968,0.500000,Transmission,UT,18:16:00 24-Jan-2025,1.7,5.00,1,,,, ,3,,5.00,0.00,9.725,9.775,,,10.00,0.00,9.675,9.725,,,15.00,0.00,9.675,9.725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JP,238968,0.500000,Transmission,UT,19:02:00 24-Jan-2025,1.7,5.00,3,,,, ,2,,5.00,0.00,9.725,9.775,,,10.00,0.00,9.675,9.725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JP,238968,0.500000,Transmission,UT,17:01:00 25-Jan-2025,1.7,5.00,3,,,, ,4,,5.00,0.00,9.775,9.825,,,10.00,0.00,9.825,9.875,,,15.00,0.00,9.825,9.875,,,20.00,0.00,9.825,9.875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JP,238968,0.500000,Transmission,UT,18:00:00 25-Jan-2025,1.7,5.00,1,,,, ,2,,5.00,0.00,9.425,9.475,,,10.00,0.00,9.425,9.475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JP,238968,0.500000,Transmission,UT,00:57:00 30-Jan-2025,1.7,5.00,1,,,, ,3,,5.00,0.00,10.375,10.425,,,10.00,0.00,10.375,10.425,,,15.00,0.00,10.375,10.425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JP,238968,0.500000,Transmission,UT,22:09:00 31-Jan-2025,1.7,5.00,1,,,, ,2,,5.00,0.00,9.875,9.925,,,10.00,0.00,9.875,9.925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JP,238968,0.500000,Transmission,UT,20:01:00 02-Feb-2025,1.7,5.00,1,,,, ,4,,5.00,0.00,9.625,9.675,,,10.00,0.00,9.625,9.675,,,15.00,0.00,9.675,9.725,,,20.00,1.00,9.675,9.725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JP,238968,0.500000,Transmission,UT,19:57:00 03-Feb-2025,1.7,5.00,3,,,, ,2,,5.00,0.00,9.825,9.875,,,10.00,0.00,9.875,9.925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JP,238968,0.500000,Transmission,UT,05:26:00 06-Feb-2025,1.7,5.00,1,,,, ,3,,5.00,0.00,9.575,9.625,,,10.00,0.00,9.575,9.625,,,15.00,1.00,9.575,9.625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JP,238968,0.500000,Transmission,UT,16:06:00 06-Feb-2025,1.7,5.00,3,,,, ,3,,5.00,0.00,9.625,9.675,,,10.00,0.00,9.675,9.725,,,15.00,1.00,9.675,9.725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JP,238968,0.500000,Transmission,UT,15:00:00 08-Feb-2025,1.7,5.00,1,,,, ,2,,5.00,0.00,9.075,9.125,,,10.00,0.00,9.075,9.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JP,238968,0.500000,Transmission,UT,02:03:00 09-Feb-2025,1.7,5.00,1,,,, ,3,,5.00,0.00,9.025,9.075,,,10.00,0.00,9.075,9.125,,,15.00,1.00,9.075,9.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JP,238968,0.500000,Transmission,UT,03:00:00 09-Feb-2025,1.7,5.00,1,,,, ,2,,5.00,0.00,8.575,8.625,,,10.00,0.00,8.925,8.975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JP,238968,0.500000,Transmission,UT,01:31:00 10-Feb-2025,1.7,5.00,1,,,, ,2,,5.00,0.00,8.825,8.875,,,10.00,0.00,8.975,9.025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JP,238968,0.500000,Transmission,UT,09:06:00 13-Feb-2025,1.7,5.00,1,,,, ,2,,5.00,0.00,8.975,9.025,,,10.00,0.00,8.975,9.025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JP,238968,0.500000,Transmission,UT,18:29:00 16-Feb-2025,1.7,6.00,1,,,, ,2,,5.00,0.00,8.825,8.875,,,10.00,0.00,8.825,8.875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JP,238968,0.500000,Transmission,UT,04:18:00 18-Feb-2025,1.7,6.00,1,,,, ,2,,5.00,0.00,8.775,8.825,,,10.00,0.00,8.725,8.775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JP,238968,0.500000,Transmission,UT,16:59:00 18-Feb-2025,1.7,6.00,1,,,, ,3,,5.00,0.00,8.825,8.875,,,10.00,0.00,8.825,8.875,,,15.00,1.00,8.875,8.925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JP,238968,0.500000,Transmission,UT,02:01:00 20-Feb-2025,1.7,6.00,1,,,, ,2,,5.00,0.00,9.075,9.125,,,10.00,0.00,9.075,9.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JP,238968,0.500000,Transmission,UT,01:00:00 22-Feb-2025,1.7,6.00,1,,,, ,5,,5.00,0.00,9.475,9.525,,,10.00,0.00,9.475,9.525,,,15.00,0.00,9.475,9.525,,,20.00,1.00,9.475,9.525,,,25.00,0.00,9.425,9.475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JP,238968,0.500000,Transmission,UT,22:06:00 23-Feb-2025,1.7,6.00,1,,,, ,4,,5.00,0.00,9.925,9.975,,,10.00,0.00,9.875,9.925,,,15.00,0.00,9.875,9.925,,,20.00,0.00,9.825,9.875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
