DeployID,Ptt,Instr,RecordType,MsgCount,Duplicates,Corrupt,AvgInterval,MinInterval,Date,Satellite,LocationQuality,Latitude,Longitude,Latitude2,Longitude2,IQ,Duration,Frequency,Power
Michael,238960,UT,DS,2,0,1,242,242,12:45:16 14-Apr-2025,O3,B,49.9483,-5.4143,49.9483,-5.4143,8,,401677726,-122
Michael,238960,UT,DS,1,0,1,,,13:59:21 14-Apr-2025,NP,B,49.9898,-5.4261,49.9898,-5.4261,8,,401677739,-138
Michael,238960,UT,DS,2,0,0,254,254,14:03:09 14-Apr-2025,NN,B,49.9931,-5.4940,49.9931,-5.4940,6,,401677731,-133
Michael,238960,UT,DS,2,0,2,271,271,14:21:23 14-Apr-2025,O3,B,49.9438,-5.5354,49.9438,-5.5354,6,,401677711,-130
Michael,238960,UT,DS,2,0,2,325,325,19:05:12 14-Apr-2025,NK,B,49.9254,-5.5410,49.9254,-5.5410,8,,401677711,-127
Michael,238960,UT,DS,1,0,1,,,19:59:28 14-Apr-2025,SR,B,49.9319,-5.5338,49.9319,-5.5338,8,,401677719,-128
Michael,238960,UT,DS,1,0,1,,,21:39:44 14-Apr-2025,SR,B,49.9413,-5.5185,49.9413,-5.5185,8,,401677725,-131
Michael,238960,UT,DS,1,0,1,,,21:39:44 14-Apr-2025,MC,B,49.9430,-5.5250,49.9430,-5.5250,8,,401677715,-127
Michael,238960,UT,DS,3,0,3,65,52,22:11:46 14-Apr-2025,NN,A,49.9131,-5.5695,49.9131,-5.5695,6,,401677710,-124
Michael,238960,UT,DS,3,0,3,65,52,22:11:16 14-Apr-2025,NP,A,49.9160,-5.5674,49.9160,-5.5674,8,,401677711,-121
Michael,238960,UT,DS,1,0,1,,,22:25:25 14-Apr-2025,O3,B,49.9126,-5.5696,49.9126,-5.5696,6,,401677706,-127
Michael,238960,UT,DS,1,0,0,,,05:44:21 15-Apr-2025,SR,B,49.9257,-5.7081,49.9257,-5.7081,8,,401677715,-131
Michael,238960,UT,DS,1,0,1,,,06:29:54 15-Apr-2025,CS,B,49.9422,-5.6525,49.9422,-5.6525,8,,401677702,-125
Michael,238960,UT,DS,1,0,0,,,07:15:43 15-Apr-2025,NK,B,49.9375,-5.6818,49.9375,-5.6818,7,,401677712,-119
Michael,238960,UT,DS,1,0,1,,,07:22:13 15-Apr-2025,SR,B,49.9302,-5.6857,49.9302,-5.6857,6,,401677702,-125
Michael,238960,UT,DS,2,0,2,256,256,08:02:48 15-Apr-2025,CS,B,49.9183,-5.6799,49.9183,-5.6799,8,,401677709,-130
Michael,238960,UT,DS,2,0,2,259,259,08:53:49 15-Apr-2025,NK,B,49.9192,-5.6656,49.9192,-5.6656,7,,401677710,-124
Michael,238960,UT,DS,2,0,2,105,105,10:00:45 15-Apr-2025,MC,B,49.8727,-5.7124,49.8727,-5.7124,8,,401677705,-122
Michael,238960,UT,DS,1,0,1,,,10:34:54 15-Apr-2025,NK,B,49.8650,-5.7228,49.8650,-5.7228,8,,401677699,-131
Michael,238960,UT,DS,2,0,1,536,536,10:43:48 15-Apr-2025,MB,B,49.8626,-5.7243,49.8626,-5.7243,8,,401677697,-128
Michael,238960,UT,DS,3,0,2,355,334,11:31:17 15-Apr-2025,MC,A,49.8702,-5.6407,49.8702,-5.6407,8,,401677715,-119
Michael,238960,UT,DS,2,0,1,329,329,12:06:47 15-Apr-2025,NP,B,49.8786,-5.6429,49.8786,-5.6429,8,,401677722,-125
Michael,238960,UT,DS,1,0,1,,,12:19:57 15-Apr-2025,NN,B,49.8783,-5.6443,49.8783,-5.6443,6,,401677714,-137
Michael,238960,UT,DS,2,0,2,271,271,13:14:30 15-Apr-2025,MC,B,49.8848,-5.6694,49.8848,-5.6694,8,,401677715,-134
Michael,238960,UT,DS,3,0,2,157,67,13:35:25 15-Apr-2025,O3,A,49.8893,-5.6725,49.8893,-5.6725,6,,401677705,-118
Michael,238960,UT,DS,2,0,2,46,46,13:56:22 15-Apr-2025,NN,B,49.8894,-5.6725,49.8894,-5.6725,6,,401677706,-132
Michael,238960,UT,DS,1,0,0,,,16:00:32 15-Apr-2025,CS,B,49.8945,-5.6749,49.8945,-5.6749,8,,401677710,-136
Michael,238960,UT,DS,1,0,1,,,17:39:12 15-Apr-2025,CS,B,49.8927,-5.6672,49.8927,-5.6672,8,,401677701,-136
Michael,238960,UT,DS,1,0,0,,,17:52:34 15-Apr-2025,SR,B,49.9095,-5.6615,49.9095,-5.6615,6,,401677685,-126
Michael,238960,UT,DS,1,0,1,,,19:29:18 15-Apr-2025,SR,B,49.9574,-5.6487,49.9574,-5.6487,8,,401677675,-116
Michael,238960,UT,DS,4,0,1,140,63,21:03:58 15-Apr-2025,SR,1,49.9923,-5.5349,49.9923,-5.5349,57,,401677702,-129
Michael,238960,UT,DS,1,0,0,,,21:22:02 15-Apr-2025,MC,B,49.9923,-5.5349,49.9923,-5.5349,6,,401677702,-117
Michael,238960,UT,DS,1,0,0,,,22:13:15 15-Apr-2025,MB,B,50.0083,-5.5111,50.0083,-5.5111,8,,401677707,-135
Michael,238960,UT,DS,4,0,1,117,51,23:03:57 15-Apr-2025,MC,1,50.0371,-5.4768,50.0371,-5.4768,58,,401677702,-123
Michael,238960,UT,DS,3,0,1,167,145,23:12:43 15-Apr-2025,O3,A,50.0356,-5.4854,50.0356,-5.4854,6,,401677704,-124
Michael,238960,UT,DS,2,0,0,224,224,00:52:27 16-Apr-2025,O3,B,50.0779,-5.4374,50.0779,-5.4374,8,,401677710,-122
Michael,238960,UT,DS,1,0,1,,,10:08:21 16-Apr-2025,NK,B,50.1807,-5.3348,50.1807,-5.3348,8,,401677756,-130
Michael,238960,UT,DS,1,0,0,,,10:21:51 16-Apr-2025,MB,B,50.2678,-5.1891,50.2678,-5.1891,8,,401677738,-130
Michael,238960,UT,DS,1,0,0,,,18:13:34 16-Apr-2025,NK,B,49.9697,-5.5243,49.9697,-5.5243,8,,401677677,-123
Michael,238960,UT,DS,4,0,1,183,45,18:54:35 16-Apr-2025,SR,0,49.9227,-5.5007,49.9227,-5.5007,46,,401677706,-127
