DeployID,Ptt,Instr,RecordType,MsgCount,Duplicates,Corrupt,AvgInterval,MinInterval,Date,Satellite,LocationQuality,Latitude,Longitude,Latitude2,Longitude2,IQ,Duration,Frequency,Power
Sunbeetle,225760,UT,DS,2,0,1,45,45,05:35:40 17-Nov-2024,A1,B,50.0906,-5.2040,50.0906,-5.2040,8,,401677740,-131
Sunbeetle,225760,UT,DS,2,0,0,45,45,06:20:33 17-Nov-2024,CS,B,50.0927,-5.2045,50.0927,-5.2045,8,,401677737,-122
Sunbeetle,225760,UT,DS,2,0,0,45,45,06:20:33 17-Nov-2024,SR,B,50.1026,-5.2089,50.1026,-5.2089,8,,401677734,-132
Sunbeetle,225760,UT,DS,1,0,1,,,07:00:48 17-Nov-2024,NK,B,50.1091,-5.2081,50.1091,-5.2081,8,,401677726,-130
Sunbeetle,225760,UT,DS,1,0,1,,,07:06:21 17-Nov-2024,A1,B,50.1028,-5.2071,50.1028,-5.2071,6,,401677714,-141
Sunbeetle,225760,UT,DS,1,0,0,,,10:25:30 17-Nov-2024,MB,B,50.1014,-5.2151,50.1014,-5.2151,8,,401677737,-131
Sunbeetle,225760,UT,DS,1,0,0,,,11:20:04 17-Nov-2024,MC,B,50.0963,-5.2181,50.0963,-5.2181,8,,401677735,-116
Sunbeetle,225760,UT,DS,1,0,1,,,11:32:19 17-Nov-2024,NP,B,50.0958,-5.2135,50.0958,-5.2135,6,,401677738,-138
Sunbeetle,225760,UT,DS,1,0,1,,,14:56:19 17-Nov-2024,O3,B,50.1016,-5.2301,50.1016,-5.2301,8,,401677745,-136
Sunbeetle,225760,UT,DS,1,0,0,,,20:13:20 17-Nov-2024,SR,B,50.0928,-5.2245,50.0928,-5.2245,8,,401677760,-134
Sunbeetle,225760,UT,DS,1,0,0,,,23:36:44 17-Nov-2024,NN,B,50.0862,-5.2212,50.0862,-5.2212,8,,401677754,-135
Sunbeetle,225760,UT,DS,2,0,1,140,140,08:08:44 18-Nov-2024,NK,B,50.0985,-5.2744,50.0985,-5.2744,8,,401677729,-125
Sunbeetle,225760,UT,DS,1,0,0,,,11:42:51 18-Nov-2024,MB,B,50.1008,-5.2807,50.1008,-5.2807,8,,401677728,-134
Sunbeetle,225760,UT,DS,1,0,0,,,11:54:38 18-Nov-2024,NN,B,50.0964,-5.2704,50.0964,-5.2704,6,,401677730,-132
Sunbeetle,225760,UT,DS,1,0,1,,,12:30:39 18-Nov-2024,O3,B,50.0903,-5.2449,50.0903,-5.2449,7,,401677737,-123
Sunbeetle,225760,UT,DS,1,0,0,,,16:50:33 18-Nov-2024,CS,B,50.0833,-5.2048,50.0833,-5.2048,8,,401677741,-134
Sunbeetle,225760,UT,DS,5,0,2,126,46,23:44:41 18-Nov-2024,O3,2,50.0937,-5.1949,50.0937,-5.1949,58,,401677737,-121
Sunbeetle,225760,UT,DS,3,0,0,45,45,06:12:03 19-Nov-2024,A1,A,50.0915,-5.2075,50.0915,-5.2075,8,,401677762,-116
