DeployID,Ptt,Instr,RecordType,MsgCount,Duplicates,Corrupt,AvgInterval,MinInterval,Date,Satellite,LocationQuality,Latitude,Longitude,Latitude2,Longitude2,IQ,Duration,Frequency,Power
Barry-Mantis,225758,UT,DS,3,0,2,221,215,20:37:00 12-Feb-2025,NK,A,50.0897,-5.4816,50.0897,-5.4816,8,,401677670,-128
Barry-Mantis,225758,UT,DS,3,0,2,232,215,20:38:54 12-Feb-2025,SR,A,50.0880,-5.4628,50.0880,-5.4628,6,,401677670,-130
Barry-Mantis,225758,UT,DS,1,0,1,,,21:10:16 12-Feb-2025,MC,B,50.0889,-5.4673,50.0889,-5.4673,8,,401677668,-118
Barry-Mantis,225758,UT,DS,2,0,1,512,512,21:30:22 12-Feb-2025,NP,B,50.1040,-5.4638,50.1040,-5.4638,8,,401677666,-125
Barry-Mantis,225758,UT,DS,1,0,0,,,21:50:40 12-Feb-2025,NN,B,50.0927,-5.4629,50.0927,-5.4629,6,,401677666,-125
Barry-Mantis,225758,UT,DS,1,0,0,,,21:50:40 12-Feb-2025,MB,B,50.0925,-5.4595,50.0925,-5.4595,,,401677658,-129
Barry-Mantis,225758,UT,DS,1,0,1,,,22:34:02 12-Feb-2025,O3,B,50.0923,-5.4669,50.0923,-5.4669,8,,401677666,-129
Barry-Mantis,225758,UT,DS,3,0,1,230,228,22:44:26 12-Feb-2025,MC,A,50.1035,-5.4689,50.1035,-5.4689,6,,401677663,-124
Barry-Mantis,225758,UT,DS,2,0,0,171,171,23:15:49 12-Feb-2025,NP,B,50.1141,-5.5027,50.1141,-5.5027,8,,401677664,-129
Barry-Mantis,225758,UT,DS,1,0,0,,,00:20:41 13-Feb-2025,O3,B,50.1204,-5.5325,50.1204,-5.5325,8,,401677667,-128
Barry-Mantis,225758,UT,DS,1,0,1,,,04:42:23 13-Feb-2025,SR,B,50.1216,-5.5310,50.1216,-5.5310,8,,401677670,-129
Barry-Mantis,225758,UT,DS,1,0,0,,,06:29:43 13-Feb-2025,SR,B,50.1461,-5.6177,50.1461,-5.6177,8,,401677678,-130
Barry-Mantis,225758,UT,DS,3,0,1,205,143,07:00:34 13-Feb-2025,CS,A,50.0961,-5.4838,50.0961,-5.4838,8,,401677671,-126
Barry-Mantis,225758,UT,DS,3,0,2,119,46,08:40:52 13-Feb-2025,CS,A,50.0927,-5.4552,50.0927,-5.4552,8,,401677679,-136
Barry-Mantis,225758,UT,DS,1,0,1,,,08:44:51 13-Feb-2025,NK,B,50.0916,-5.4526,50.0916,-5.4526,6,,401677675,-123
Barry-Mantis,225758,UT,DS,2,0,1,221,221,10:07:00 13-Feb-2025,MB,B,50.0709,-5.3993,50.0709,-5.3993,8,,401677676,-128
Barry-Mantis,225758,UT,DS,3,0,0,142,53,10:23:30 13-Feb-2025,NK,A,50.0881,-5.4343,50.0881,-5.4343,6,,401677678,-130
Barry-Mantis,225758,UT,DS,1,0,1,,,10:56:52 13-Feb-2025,MC,B,50.0797,-5.4051,50.0797,-5.4051,8,,401677676,-118
Barry-Mantis,225758,UT,DS,2,0,1,156,156,15:28:55 13-Feb-2025,O3,B,50.1501,-5.3685,50.1501,-5.3685,8,,401677679,-136
Barry-Mantis,225758,UT,DS,1,0,1,,,16:48:00 13-Feb-2025,CS,B,50.1288,-5.4270,50.1288,-5.4270,8,,401677670,-132
Barry-Mantis,225758,UT,DS,3,0,2,225,204,18:30:40 13-Feb-2025,NK,A,50.0884,-5.4988,50.0884,-5.4988,8,,401677668,-121
Barry-Mantis,225758,UT,DS,1,0,0,,,19:47:17 13-Feb-2025,NP,B,50.0712,-5.4943,50.0712,-5.4943,8,,401677669,-131
Barry-Mantis,225758,UT,DS,1,0,1,,,19:47:17 13-Feb-2025,MB,B,50.0740,-5.4940,50.0740,-5.4940,,,401677672,-130
Barry-Mantis,225758,UT,DS,3,0,3,227,153,20:10:37 13-Feb-2025,NK,A,50.1128,-5.4943,50.1128,-5.4943,6,,401677667,-127
Barry-Mantis,225758,UT,DS,4,0,4,151,138,20:08:31 13-Feb-2025,SR,3,50.1127,-5.4968,50.1127,-5.4968,56,,401677668,-125
Barry-Mantis,225758,UT,DS,3,0,3,330,195,20:42:02 13-Feb-2025,MC,A,50.1086,-5.5053,50.1086,-5.5053,8,,401677666,-111
Barry-Mantis,225758,UT,DS,5,0,5,157,132,21:20:41 13-Feb-2025,NP,2,50.1142,-5.4694,50.1142,-5.4694,58,,401677667,-123
Barry-Mantis,225758,UT,DS,2,0,2,558,558,21:28:52 13-Feb-2025,MB,B,50.1125,-5.4965,50.1125,-5.4965,6,,401677671,-133
Barry-Mantis,225758,UT,DS,2,0,2,281,281,21:38:10 13-Feb-2025,NN,B,50.1120,-5.4960,50.1120,-5.4960,6,,401677665,-124
Barry-Mantis,225758,UT,DS,2,0,2,169,169,21:51:17 13-Feb-2025,SR,B,50.1105,-5.4969,50.1105,-5.4969,6,,401677668,-136
Barry-Mantis,225758,UT,DS,1,0,0,,,22:26:13 13-Feb-2025,MC,B,50.1074,-5.4882,50.1074,-5.4882,8,,401677672,-118
Barry-Mantis,225758,UT,DS,3,0,1,134,127,23:00:39 13-Feb-2025,NP,A,50.1140,-5.5107,50.1140,-5.5107,8,,401677667,-127
Barry-Mantis,225758,UT,DS,6,0,5,109,89,23:21:41 13-Feb-2025,NN,3,50.1103,-5.5033,50.1103,-5.5033,66,,401677667,-124
Barry-Mantis,225758,UT,DS,2,0,2,379,379,23:30:21 13-Feb-2025,O3,B,50.1105,-5.5030,50.1105,-5.5030,6,,401677666,-127
Barry-Mantis,225758,UT,DS,1,0,0,,,01:13:13 14-Feb-2025,O3,B,50.1111,-5.5051,50.1111,-5.5051,8,,401677667,-130
Barry-Mantis,225758,UT,DS,2,0,2,57,57,04:18:33 14-Feb-2025,SR,B,50.1222,-5.5149,50.1222,-5.5149,8,,401677660,-124
Barry-Mantis,225758,UT,DS,3,0,1,178,165,05:54:25 14-Feb-2025,SR,A,50.1071,-5.5223,50.1071,-5.5223,8,,401677664,-122
Barry-Mantis,225758,UT,DS,2,0,0,174,174,06:26:17 14-Feb-2025,CS,B,50.1030,-5.5248,50.1030,-5.5248,8,,401677669,-126
Barry-Mantis,225758,UT,DS,2,0,1,310,310,07:34:16 14-Feb-2025,SR,B,50.0974,-5.5189,50.0974,-5.5189,8,,401677663,-133
Barry-Mantis,225758,UT,DS,2,0,0,214,214,08:03:28 14-Feb-2025,CS,B,50.0966,-5.5024,50.0966,-5.5024,6,,401677680,-131
Barry-Mantis,225758,UT,DS,2,0,2,169,169,08:21:55 14-Feb-2025,NK,B,50.0715,-5.5021,50.0715,-5.5021,6,,401677673,-125
Barry-Mantis,225758,UT,DS,2,0,2,239,239,09:58:34 14-Feb-2025,NK,B,50.0649,-5.5050,50.0649,-5.5050,8,,401677672,-128
Barry-Mantis,225758,UT,DS,2,0,2,235,235,10:38:42 14-Feb-2025,MC,B,50.0645,-5.5041,50.0645,-5.5041,8,,401677672,-118
Barry-Mantis,225758,UT,DS,3,0,1,209,200,11:17:55 14-Feb-2025,NP,A,50.0807,-5.4855,50.0807,-5.4855,8,,401677672,-121
Barry-Mantis,225758,UT,DS,1,0,1,,,11:21:15 14-Feb-2025,MB,B,50.0807,-5.4855,50.0807,-5.4855,6,,401677673,-132
Barry-Mantis,225758,UT,DS,2,0,2,52,52,19:44:29 14-Feb-2025,SR,B,50.0848,-5.4181,50.0848,-5.4181,8,,401677662,-129
Barry-Mantis,225758,UT,DS,5,0,3,121,52,19:45:25 14-Feb-2025,NK,2,50.0968,-5.4337,50.0968,-5.4337,56,,401677671,-123
Barry-Mantis,225758,UT,DS,3,0,1,202,184,20:21:33 14-Feb-2025,MC,A,50.0863,-5.4402,50.0863,-5.4402,8,,401677667,-113
Barry-Mantis,225758,UT,DS,2,0,2,232,232,21:11:44 14-Feb-2025,MB,B,50.0966,-5.4463,50.0966,-5.4463,8,,401677668,-129
Barry-Mantis,225758,UT,DS,2,0,0,218,218,21:17:25 14-Feb-2025,SR,B,50.0970,-5.4478,50.0970,-5.4478,6,,401677673,-133
Barry-Mantis,225758,UT,DS,1,0,0,,,21:26:41 14-Feb-2025,NN,B,50.0966,-5.4483,50.0966,-5.4483,6,,401677670,-128
Barry-Mantis,225758,UT,DS,2,0,1,177,177,21:28:10 14-Feb-2025,NK,B,50.1142,-5.4587,50.1142,-5.4587,8,,401677664,-135
Barry-Mantis,225758,UT,DS,5,0,0,149,126,22:02:26 14-Feb-2025,MC,3,50.1153,-5.4952,50.1153,-5.4952,58,,401677666,-117
Barry-Mantis,225758,UT,DS,1,0,0,,,23:04:34 14-Feb-2025,NN,B,50.1217,-5.5127,50.1217,-5.5127,8,,401677664,-126
Barry-Mantis,225758,UT,DS,2,0,2,202,202,02:03:42 15-Feb-2025,O3,B,50.1124,-5.5009,50.1124,-5.5009,8,,401677659,-136
Barry-Mantis,225758,UT,DS,2,0,2,147,147,05:19:51 15-Feb-2025,SR,B,50.1045,-5.5011,50.1045,-5.5011,8,,401677667,-118
Barry-Mantis,225758,UT,DS,1,0,0,,,05:46:52 15-Feb-2025,CS,B,50.1034,-5.5236,50.1034,-5.5236,6,,401677666,-129
Barry-Mantis,225758,UT,DS,1,0,1,,,07:04:46 15-Feb-2025,SR,B,50.1094,-5.5213,50.1094,-5.5213,8,,401677674,-135
Barry-Mantis,225758,UT,DS,2,0,2,125,125,08:56:46 15-Feb-2025,CS,B,50.0969,-5.4930,50.0969,-5.4930,8,,401677667,-139
Barry-Mantis,225758,UT,DS,1,0,1,,,09:30:33 15-Feb-2025,NK,B,50.0971,-5.4919,50.0971,-5.4919,8,,401677672,-128
Barry-Mantis,225758,UT,DS,1,0,0,,,10:19:16 15-Feb-2025,MC,B,50.0906,-5.5012,50.0906,-5.5012,8,,401677677,-112
Barry-Mantis,225758,UT,DS,1,0,1,,,11:11:09 15-Feb-2025,NK,B,50.0866,-5.5045,50.0866,-5.5045,8,,401677670,-133
Barry-Mantis,225758,UT,DS,2,0,0,190,190,11:24:20 15-Feb-2025,NN,B,50.0582,-5.4788,50.0582,-5.4788,6,,401677677,-120
Barry-Mantis,225758,UT,DS,1,0,0,,,11:59:03 15-Feb-2025,MC,B,50.0551,-5.4829,50.0551,-5.4829,8,,401677683,-122
Barry-Mantis,225758,UT,DS,2,0,2,233,233,12:23:43 15-Feb-2025,O3,B,50.0369,-5.5028,50.0369,-5.5028,6,,401677678,-118
Barry-Mantis,225758,UT,DS,3,0,2,253,249,13:01:23 15-Feb-2025,NN,A,50.0128,-5.4838,50.0128,-5.4838,8,,401677681,-127
Barry-Mantis,225758,UT,DS,1,0,0,,,13:37:34 15-Feb-2025,MC,B,50.0043,-5.4810,50.0043,-5.4810,8,,401677681,-132
Barry-Mantis,225758,UT,DS,2,0,2,283,283,14:00:12 15-Feb-2025,O3,B,50.0043,-5.5229,50.0043,-5.5229,6,,401677671,-127
Barry-Mantis,225758,UT,DS,1,0,1,,,14:43:40 15-Feb-2025,NN,B,49.9915,-5.5200,49.9915,-5.5200,8,,401677669,-137
Barry-Mantis,225758,UT,DS,1,0,1,,,15:38:31 15-Feb-2025,O3,B,49.9884,-5.5123,49.9884,-5.5123,8,,401677650,-140
Barry-Mantis,225758,UT,DS,1,0,1,,,20:42:24 15-Feb-2025,SR,B,49.9388,-5.5007,49.9388,-5.5007,8,,401677671,-132
Barry-Mantis,225758,UT,DS,3,0,2,205,102,21:01:13 15-Feb-2025,NK,A,50.1040,-5.4946,,,6,,401677678,-128
Barry-Mantis,225758,UT,DS,1,0,0,,,21:14:14 15-Feb-2025,NN,B,50.1044,-5.4935,,,6,,401677680,-121
Barry-Mantis,225758,UT,DS,4,0,1,126,102,21:41:00 15-Feb-2025,MC,3,50.1177,-5.4973,50.1177,-5.4973,56,,401677672,-115
Barry-Mantis,225758,UT,DS,4,0,4,149,110,22:53:01 15-Feb-2025,NN,1,50.1225,-5.4891,50.1225,-5.4891,48,,401677670,-122
Barry-Mantis,225758,UT,DS,3,0,1,292,154,23:36:56 15-Feb-2025,O3,A,50.1096,-5.4838,50.1096,-5.4838,8,,401677673,-123
Barry-Mantis,225758,UT,DS,1,0,1,,,00:38:53 16-Feb-2025,NN,B,50.1003,-5.4761,50.1003,-5.4761,8,,401677677,-133
Barry-Mantis,225758,UT,DS,1,0,1,,,01:16:28 16-Feb-2025,O3,B,50.1002,-5.4774,50.1002,-5.4774,8,,401677681,-126
Barry-Mantis,225758,UT,DS,1,0,1,,,04:50:39 16-Feb-2025,SR,B,50.1079,-5.4813,50.1079,-5.4813,8,,401677681,-122
Barry-Mantis,225758,UT,DS,1,0,1,,,08:18:24 16-Feb-2025,CS,B,50.1173,-5.4674,50.1173,-5.4674,8,,401677672,-131
Barry-Mantis,225758,UT,DS,1,0,1,,,09:10:12 16-Feb-2025,NK,B,50.0906,-5.4458,50.0906,-5.4458,8,,401677677,-132
Barry-Mantis,225758,UT,DS,3,0,3,221,211,09:56:58 16-Feb-2025,MC,A,50.0806,-5.4940,50.0806,-5.4940,8,,401677674,-115
Barry-Mantis,225758,UT,DS,2,0,1,442,442,10:41:06 16-Feb-2025,MB,B,50.0758,-5.5284,50.0758,-5.5284,8,,401677674,-131
Barry-Mantis,225758,UT,DS,1,0,0,,,10:48:27 16-Feb-2025,NK,B,50.0725,-5.5279,50.0725,-5.5279,6,,401677674,-132
