DeployID,Ptt,Instr,RecordType,MsgCount,Duplicates,Corrupt,AvgInterval,MinInterval,Date,Satellite,LocationQuality,Latitude,Longitude,Latitude2,Longitude2,IQ,Duration,Frequency,Power
Mary,225765,UT,DS,3,0,2,247,237,13:43:00 30-Oct-2024,O3,A,50.0724,-5.4480,50.0724,-5.4480,8,,401677714,-122
Mary,225765,UT,DS,1,0,1,,,15:25:31 30-Oct-2024,O3,B,50.0706,-5.4328,50.0706,-5.4328,8,,401677701,-133
Mary,225765,UT,DS,1,0,0,,,16:40:49 30-Oct-2024,CS,B,50.0773,-5.4238,50.0773,-5.4238,7,,401677720,-128
Mary,225765,UT,DS,1,0,0,,,17:54:21 30-Oct-2024,NK,B,50.0795,-5.4310,50.0795,-5.4310,8,,401677729,-124
Mary,225765,UT,DS,1,0,0,,,18:03:19 30-Oct-2024,SR,B,50.0966,-5.4142,50.0966,-5.4142,8,,401677709,-124
Mary,225765,UT,DS,1,0,1,,,18:22:12 30-Oct-2024,CS,B,50.1074,-5.4213,50.1074,-5.4213,6,,401677723,-131
Mary,225765,UT,DS,2,0,2,207,207,19:11:38 30-Oct-2024,A1,B,50.0960,-5.4260,50.0960,-5.4260,8,,401677716,-116
Mary,225765,UT,DS,1,0,1,,,19:31:17 30-Oct-2024,NK,B,50.0961,-5.4267,50.0961,-5.4267,6,,401677716,-137
Mary,225765,UT,DS,1,0,0,,,19:44:56 30-Oct-2024,SR,B,50.0976,-5.4322,50.0976,-5.4322,6,,401677710,-125
Mary,225765,UT,DS,1,0,1,,,19:44:56 30-Oct-2024,MB,B,50.1015,-5.4619,50.1015,-5.4619,,,401677723,-133
Mary,225765,UT,DS,1,0,1,,,20:04:01 30-Oct-2024,NP,B,50.1010,-5.4609,50.1010,-5.4609,6,,401677725,-126
Mary,225765,UT,DS,1,0,1,,,20:46:32 30-Oct-2024,MC,B,50.1004,-5.4630,50.1004,-5.4630,8,,401677718,-133
Mary,225765,UT,DS,1,0,0,,,22:25:37 30-Oct-2024,NN,B,50.0918,-5.4574,50.0918,-5.4574,8,,401677712,-123
Mary,225765,UT,DS,1,0,1,,,22:25:37 30-Oct-2024,MC,B,50.0926,-5.4600,50.0926,-5.4600,,,401677711,-124
Mary,225765,UT,DS,2,0,2,256,256,23:23:25 30-Oct-2024,O3,B,50.0887,-5.4716,50.0887,-5.4716,8,,401677717,-123
Mary,225765,UT,DS,2,0,2,50,50,23:25:58 30-Oct-2024,NP,B,50.1237,-5.4974,50.1237,-5.4974,6,,401677712,-136
Mary,225765,UT,DS,1,0,1,,,00:03:22 31-Oct-2024,NN,B,50.1202,-5.4973,50.1202,-5.4973,8,,401677699,-127
Mary,225765,UT,DS,2,0,1,232,232,01:01:43 31-Oct-2024,O3,B,50.1253,-5.4590,50.1253,-5.4590,8,,401677702,-129
Mary,225765,UT,DS,3,0,2,280,55,05:26:18 31-Oct-2024,SR,A,50.1027,-5.4749,50.1027,-5.4749,8,,401677713,-122
Mary,225765,UT,DS,3,0,0,175,155,05:46:27 31-Oct-2024,A1,A,50.1004,-5.4741,50.1004,-5.4741,6,,401677714,-125
Mary,225765,UT,DS,1,0,0,,,07:59:04 31-Oct-2024,CS,B,50.0927,-5.4641,50.0927,-5.4641,8,,401677730,-134
Mary,225765,UT,DS,1,0,1,,,09:19:24 31-Oct-2024,NK,B,50.0564,-5.4807,50.0564,-5.4807,7,,401677754,-124
Mary,225765,UT,DS,1,0,1,,,09:40:06 31-Oct-2024,MB,B,50.0868,-5.4615,50.0868,-5.4615,8,,401677743,-133
Mary,225765,UT,DS,2,0,2,199,199,10:00:55 31-Oct-2024,NP,B,50.0142,-5.5226,50.0142,-5.5226,6,,401677723,-123
Mary,225765,UT,DS,2,0,1,236,236,10:33:09 31-Oct-2024,MC,B,50.0193,-5.5285,50.0193,-5.5285,8,,401677720,-121
Mary,225765,UT,DS,1,0,0,,,10:46:02 31-Oct-2024,NN,B,50.0200,-5.5325,50.0200,-5.5325,6,,401677727,-129
